Title,ArtistName,Rank,Weeks,isNew
love lies,khalid & normani,37,19,0
heaven,kane brown,38,27,0
havana,camila cabello featuring young thug,39,46,0
new rules,dua lipa,40,48,0
i like me better,lauv,41,20,0
all girls are the same,juice wrld,42,7,0
te bote,casper magico  nio garcia  darell  nicky jam  ozuna & bad bunny,43,10,0
get along,kenny chesney,44,12,0
simple,florida georgia line,45,4,0
everybody dies in their nightmares,xxxtentacion,46,6,0
freaky friday,lil dicky featuring chris brown,47,15,0
mercy,brett young,48,8,0
one number away,luke combs,49,15,0
wait,maroon 5,50,24,0
sit next to me,foster the people,51,15,0
youngblood,5 seconds of summer,52,4,0
up down,morgan wallen featuring florida georgia line,53,14,0
all mine,kanye west,54,4,0
the remedy for a broken heart (why am i so in love),xxxtentacion,55,4,0
big bank,yg featuring 2 chainz  big sean & nicki minaj,56,4,0
dura,daddy yankee,57,21,0
sober,demi lovato,58,1,1
ball for me,post malone featuring nicki minaj,59,9,0
bigger > you,2 chainz  drake & quavo,60,2,0
say amen (saturday night),panic! at the disco,61,3,0
chun-li,nicki minaj,62,12,0
japan,famous dex,63,14,0
x,nicky jam x j balvin,64,17,0
legends,juice wrld,65,1,1
everything's gonna be alright,david lee murphy & kenny chesney,66,10,0
bed,nicki minaj featuring ariana grande,67,2,0
kod,j. cole,68,10,0
alone,halsey featuring big sean & stefflon don,69,11,0
hope,xxxtentacion,70,2,0
esskeetit,lil pump,71,11,0
tati,6ix9ine featuring dj spinking,72,5,0
drowns the whiskey,jason aldean featuring miranda lambert,73,2,0
done for me,charlie puth featuring kehlani,74,8,0
i was jack (you were diane),jake owen,75,5,0
fake love,bts,76,6,0
yikes,kanye west,77,4,0
call out my name,the weeknd,78,13,0
i know you,lil skies featuring yung pinch,79,3,0
numb,xxxtentacion,80,3,0
medicine,queen naija,81,4,0
praise the lord (da shine),a$ap rocky featuring skepta,82,5,0
sin pijama,becky g + natti natasha,83,3,0
high hopes,panic! at the disco,84,2,0
i lived it,blake shelton,85,17,0
powerglide,rae sremmurd & juicy j,86,17,0
lovely,billie eilish & khalid,87,5,0
coming home,keith urban featuring julia michaels,88,1,1
life goes on,lil baby featuring gunna & lil uzi vert,89,6,0
zombie,bad wolves,90,16,0
overdose,youngboy never broke again,91,9,0
life changes,thomas rhett,92,1,1
woman  amen,dierks bentley,93,12,0
born to be yours,kygo & imagine dragons,94,2,0
the light is coming,ariana grande featuring nicki minaj,95,1,1
otw,khalid  ty dolla $ign & 6lack,96,10,0
solo,clean bandit featuring demi lovato,97,1,1
take back home girl,chris lane featuring tori kelly,98,4,0
boss,the carters,99,2,0
sativa,jhene aiko featuring swae lee or rae sremmurd,100,16,0
call me maybe,carly rae jepsen,1,24,0
lights,ellie goulding,2,33,0
whistle,flo rida,3,12,0
wide awake,katy perry,4,11,0
payphone,maroon 5 featuring wiz khalifa,5,16,0
somebody that i used to know,gotye featuring kimbra,6,31,0
where have you been,rihanna,7,16,0
titanium,david guetta featuring sia,8,17,0
home,phillip phillips,9,6,0
blow me (one last kiss),pink,10,5,0
some nights,fun.,11,24,0
scream,usher,12,15,0
want u back,cher lloyd,13,8,0
good time,owl city & carly rae jepsen,14,6,0
as long as you love me,justin bieber featuring big sean,15,7,0
mercy,kanye west  big sean  pusha t  2 chainz,16,18,0
let's go,calvin harris featuring ne-yo,17,13,0
give your heart a break,demi lovato,18,18,0
everybody talks,neon trees,19,21,0
we are young,fun. featuring janelle monae,20,33,0
what makes you beautiful,one direction,21,25,0
starships,nicki minaj,22,25,0
pontoon,little big town,23,9,0
too close,alex clare,24,19,0
wild ones,flo rida featuring sia,25,31,0
no lie,2 chainz featuring drake,26,13,0
i won't give up,jason mraz,27,31,0
we run the night,havana brown featuring pitbull,28,19,0
come over,kenny chesney,29,12,0
one more night,maroon 5,30,7,0
glad you came,the wanted,31,30,0
angel eyes,love and theft,32,12,0
drive by,train,33,30,0
(kissed you) good night,gloriana,34,18,0
work hard  play hard,wiz khalifa,35,15,0
wanted,hunter hayes,36,15,0
feel so close,calvin harris,37,26,0
stronger (what doesn't kill you),kelly clarkson,38,33,0
drunk on you,luke bryan,39,23,0
cashin' out,ca$h out,40,17,0
one thing,one direction,41,19,0
take a little ride,jason aldean,42,3,0
brokenhearted,karmin,43,22,0
dark side,kelly clarkson,44,7,0
heart attack,trey songz,45,18,0
lemme see,usher featuring rick ross,46,11,0
blown away,carrie underwood,47,5,0
tongue tied,grouplove,48,15,0
over,blake shelton,49,8,0
pound the alarm,nicki minaj,50,2,0
5-1-5-0,dierks bentley,51,13,0
chasing the sun,the wanted,52,10,0
boyfriend,justin bieber,53,19,0
the fighter,gym class heroes featuring ryan tedder,54,12,0
ho hey,the lumineers,55,9,0
little talks,of monsters and men,56,18,0
time is love,josh turner,57,19,0
settle down,no doubt,58,3,0
burn it down,linkin park,59,16,0
why ya wanna,jana kramer,60,14,0
truck yeah,tim mcgraw,61,5,0
amen,meek mill featuring drake,62,7,0
she's so mean,matchbox twenty,63,6,0
postcard from paris,the band perry,64,13,0
2 reasons,trey songz featuring t.i.,65,5,0
back in time,pitbull,66,18,0
cowboys and angels,dustin lynch,67,12,0
don't wake me up,chris brown,68,6,0
bag of money,wale featuring rick ross  meek mill & t-pain,69,6,0
hard to love,lee brice,70,8,0
50 ways to say goodbye,train,71,4,0
both of us,b.o.b featuring taylor swift,72,14,0
for you,keith urban,73,10,0
take it to the head,dj khaled featuring chris brown  rick ross  nicki minaj & lil wayne,74,18,0
nobody's perfect,j. cole featuring missy elliott,75,12,0
the wind,zac brown band,76,6,0
thinkin bout you,frank ocean,77,4,0
pop that,french montana featuring rick ross  drake  lil wayne,78,4,0
new day,50 cent featuring dr. dre & alicia keys,79,1,1
beez in the trap,nicki minaj featuring 2 chainz,80,18,0
snap backs & tattoos,driicky graham,81,8,0
adorn,miguel,82,1,1
it's time,imagine dragons,83,9,0
my homies still,lil wayne featuring big sean,84,9,0
fastest girl in town,miranda lambert,85,2,0
glass,thompson square,86,9,0
come wake me up,rascal flatts,87,2,0
that's why i pray,big & rich,88,4,0
diced pineapples,rick ross featuring wale & drake,89,1,1
dance again,jennifer lopez featuring pitbull,90,18,0
lovin' you is fun,easton corbin,91,5,0
the a team,ed sheeran,92,4,0
radioactive,imagine dragons,93,1,1
enough of no love,keyshia cole featuring lil wayne,94,1,1
promises,nero,95,5,0
crew love,drake featuring the weeknd,96,20,0
neon,chris young,97,2,0
something to do with my hands,thomas rhett,98,4,0
let me love you (until you learn to love yourself),ne-yo,99,1,1
swimming pools (drank),kendrick lamar,100,1,1
we found love,rihanna featuring calvin harris,1,6,0
someone like you,adele,2,17,0
sexy and i know it,lmfao,3,9,0
moves like jagger,maroon 5 featuring christina aguilera,4,19,0
pumped up kicks,foster the people,5,27,0
stereo hearts,gym class heroes featuring adam levine,6,20,0
without you,david guetta featuring usher,7,9,0
party rock anthem,lmfao featuring lauren bennett & goonrock,8,32,0
you make me feel...,cobra starship featuring sabi,9,16,0
mr. know it all,kelly clarkson,10,8,0
in the dark,dev,11,13,0
good feeling,flo rida,12,5,0
headlines,drake,13,12,0
5 o'clock,t-pain featuring wiz khalifa & lily allen,14,5,0
you and i,lady gaga,15,13,0
super bass,nicki minaj,16,27,0
ni**as in paris,jay z kanye west,17,12,0
it girl,jason derulo,18,12,0
give me everything,pitbull featuring ne-yo  afrojack & nayer,19,31,0
princess of china,coldplay featuring rihanna,20,1,1
it will rain,bruno mars,21,5,0
fly,nicki minaj featuring rihanna,22,10,0
she will,lil wayne featuring drake,23,11,0
god gave me you,blake shelton,24,16,0
make me proud,drake featuring nicki minaj,25,3,0
lighters,bad meets evil featuring bruno mars,26,20,0
mr. saxobeat,alexandra stan,27,16,0
good life,onerepublic,28,31,0
rolling in the deep,adele,29,43,0
dance (a$$),big sean featuring nicki minaj,30,4,0
just a kiss,lady antebellum,31,26,0
how to love,lil wayne,32,23,0
crazy girl,eli young band,33,33,0
the one that got away,katy perry,34,3,0
work out,j. cole,35,9,0
nothing,the script,36,12,0
red solo cup,toby keith,37,1,1
last friday night (t.g.i.f.),katy perry,38,23,0
if i die young,the band perry,39,49,0
tonight tonight,hot chelle rae,40,29,0
i don't want this night to end,luke bryan,41,5,0
take a back road,rodney atkins,42,22,0
marvin & chardonnay,big sean featuring kanye west & roscoe dash,43,15,0
not over you,gavin degraw,44,12,0
cheers (drink to that),rihanna,45,14,0
sparks fly,taylor swift,46,14,0
tattoos on this town,jason aldean,47,6,0
sweat,bow wow featuring lil wayne,48,1,1
paradise,coldplay,49,7,0
we owned the night,lady antebellum,50,11,0
baggage claim,miranda lambert,51,12,0
easy,rascal flatts featuring natasha bedingfield,52,14,0
love you like a love song,selena gomez & the scene,53,19,0
keep me in mind,zac brown band,54,5,0
young  wild & free,snoop dogg & wiz khalifa featuring bruno mars,55,3,0
country must be country wide,brantley gilbert,56,18,0
party,beyonce featuring andre 3000,57,4,0
christmas song (chestnuts roasting on an open fire),justin bieber featuring usher,58,1,1
criminal,britney spears,59,3,0
that way,wale featuring jeremih & rick ross,60,9,0
when we stand together,nickelback,61,5,0
drink in my hand,eric church,62,6,0
marvins room,drake,63,15,0
stronger (what doesn't kill you),kelly clarkson,64,1,1
brighter than the sun,colbie caillat,65,11,0
here for a good time,george strait,66,18,0
otis,jay z kanye west featuring otis redding,67,15,0
better with the lights off,new boyz featuring chris brown,68,18,0
all your life,the band perry,69,8,0
body 2 body,ace hood featuring chris brown,70,7,0
let it rain,david nail featuring sarah buxton,71,7,0
i'm gonna love you through it,martina mcbride,72,4,0
strange clouds,b.o.b featuring lil wayne,73,5,0
you,chris young,74,2,0
mistletoe,justin bieber,75,2,0
i got you,thompson square,76,11,0
long hot summer,keith urban,77,16,0
mrs. right,mindless behavior featuring diggy,78,9,0
take over control,afrojack featuring eva simons,79,20,0
one more drinkin' song,jerrod niemann,80,14,0
domino,jessie j,81,3,0
wet the bed,chris brown featuring ludacris,82,8,0
countdown,beyonce,83,3,0
the adventures of rain dance maggie,red hot chili peppers,84,15,0
i like it like that,hot chelle rae featuring new boyz,85,4,0
shake it out,florence + the machine,86,1,1
lotus flower bomb,wale featuring miguel,87,1,1
you the boss,rick ross featuring nicki minaj,88,2,0
cost of livin',ronnie dunn,89,6,0
promise,romeo santos featuring usher,90,2,0
lonely boy,the black keys,91,1,1
sail,awolnation,92,11,0
i got nothin',darius rucker,93,6,0
lessons in love,kaskade featuring neon trees,94,1,1
a thousand years,christina perri,95,2,0
dedication to my ex (miss that),lloyd featuring andre 3000 & lil wayne,96,5,0
rain over me,pitbull featuring marc anthony,97,18,0
storm warning,hunter hayes,98,1,1
crawling back to you,daughtry,99,4,0
bait a hook,justin moore,100,1,1
old town road,lil nas x featuring billy ray cyrus,1,20,0
bad guy,billie eilish,2,16,0
i don't care,ed sheeran & justin bieber,3,10,0
senorita,shawn mendes & camila cabello,4,4,0
talk,khalid,5,23,0
truth hurts,lizzo,6,11,0
goodbyes,post malone featuring young thug,7,2,0
sucker,jonas brothers,8,20,0
sunflower (spider-man: into the spider-verse),post malone & swae lee,9,39,0
no guidance,chris brown featuring drake,10,6,0
suge,dababy,11,16,0
money in the grave,drake featuring rick ross,12,5,0
if i can't have you,shawn mendes,13,11,0
wow.,post malone,14,30,0
you need to calm down,taylor swift,15,5,0
hey look ma  i made it,panic! at the disco,16,14,0
dancing with a stranger,sam smith & normani,17,27,0
the git up,blanco brown,18,6,0
beautiful people,ed sheeran featuring khalid,19,3,0
god's country,blake shelton,20,16,0
without me,halsey,21,41,0
pop out,polo g featuring lil tjay,22,17,0
ran$om,lil tecca,23,7,0
beer never broke my heart,luke combs,24,11,0
cross me,ed sheeran featuring chance the rapper & pnb rock,25,8,0
someone you loved,lewis capaldi,26,10,0
happier,marshmello & bastille,27,48,0
the london,young thug  j. cole & travis scott,28,8,0
panini,lil nas x,29,4,0
7 rings,ariana grande,30,26,0
sweet but psycho,ava max,31,31,0
never really over,katy perry,32,7,0
whiskey glasses,morgan wallen,33,20,0
speechless,dan + shay,34,30,0
high hopes,panic! at the disco,35,50,0
shotta flow,nle choppa,36,13,0
antisocial,ed sheeran & travis scott,37,1,1
act up,city girls,38,20,0
rumor,lee brice,39,19,0
middle child,j. cole,40,26,0
knockin' boots,luke bryan,41,12,0
going bad,meek mill featuring drake,42,33,0
some of it,eric church,43,8,0
better,khalid,44,44,0
pure water,mustard & migos,45,25,0
con calma,daddy yankee & katy perry featuring snow,46,24,0
my type,saweetie,47,3,0
shallow,lady gaga & bradley cooper,48,42,0
sicko mode,travis scott,49,50,0
clout,offset featuring cardi b,50,15,0
all to myself,dan + shay,51,11,0
girl,maren morris,52,20,0
south of the border,ed sheeran featuring camila cabello & cardi b,53,1,1
go loko,yg  tyga & jon z,54,11,0
me!,taylor swift featuring brendon urie,55,13,0
just us,dj khaled featuring sza,56,9,0
remember the name,ed sheeran featuring eminem & 50 cent,57,1,1
worth it,yk osiris,58,22,0
nightmare,halsey,59,9,0
rodeo,lil nas x & cardi b,60,4,0
cash shit,megan thee stallion featuring dababy,61,4,0
rearview town,jason aldean,62,8,0
easier,5 seconds of summer,63,8,0
press,cardi b,64,7,0
earfquake,tyler  the creator,65,9,0
under the sun,dreamville featuring j. cole  lute & dababy,66,2,0
callaita,bad bunny & tainy,67,6,0
call you mine,the chainsmokers & bebe rexha,68,7,0
walk me home,pink,69,20,0
talk you out of it,florida georgia line,70,22,0
look what god gave her,thomas rhett,71,20,0
trampoline,shaed,72,7,0
blow,ed sheeran with chris stapleton & bruno mars,73,2,0
it's you,ali gatie,74,5,0
cool,jonas brothers,75,15,0
lalala,y2k & bbno$,76,3,0
the ones that didn't make it back home,justin moore,77,5,0
raised on country,chris young,78,7,0
la la land,bryce vine featuring yg,79,7,0
soltera,lunay  daddy yankee & bad bunny,80,10,0
24/7,meek mill featuring ella mai,81,15,0
one thing right,marshmello & kane brown,82,4,0
tip of my tongue,kenny chesney,83,1,1
otro trago,sech  darell  nicky jam  ozuna & anuel aa,84,6,0
before i let go,beyonce,85,13,0
calma,pedro capo x farruko,86,18,0
only human,jonas brothers,87,5,0
no me conoce,jhay cortez  j balvin & bad bunny,88,2,0
baguettes in the face,mustard featuring nav  playboi carti & a boogie wit da hoodie,89,1,1
like a rodeo,kane brown,90,1,1
i don't know about you,chris lane,91,2,0
time,nf,92,1,1
tap,nav featuring meek mill,93,6,0
love ain't,eli young band,94,14,0
sanguine paradise,lil uzi vert,95,14,0
southbound,carrie underwood,96,1,1
que pretendes,j balvin & bad bunny,97,3,0
spirit,beyonce,98,1,1
best part of me,ed sheeran featuring yebba,99,1,1
wake up,travis scott,100,7,0
blurred lines,robin thicke featuring t.i. + pharrell,1,10,0
get lucky,daft punk featuring pharrell williams,2,10,0
radioactive,imagine dragons,3,43,0
cruise,florida georgia line featuring nelly,4,38,0
we can't stop,miley cyrus,5,3,0
can't hold us,macklemore & ryan lewis featuring ray dalton,6,20,0
mirrors,justin timberlake,7,19,0
treasure,bruno mars,8,6,0
come & get it,selena gomez,9,11,0
just give me a reason,p!nk featuring nate ruess,10,19,0
the way,ariana grande featuring mac miller,11,13,0
i love it,icona pop featuring charli xcx,12,21,0
my songs know what you did in the dark (light em up),fall out boy,13,20,0
clarity,zedd featuring foxes,14,14,0
boys 'round here,blake shelton featuring pistol annies & friends,15,13,0
#beautiful,mariah carey featuring miguel,16,7,0
cups (pitch perfect's when i'm gone),anna kendrick,17,26,0
stay,rihanna featuring mikky ekko,18,20,0
i want crazy,hunter hayes,19,11,0
when i was your man,bruno mars,20,27,0
thrift shop,macklemore & ryan lewis featuring wanz,21,38,0
love somebody,maroon 5,22,5,0
power trip,j. cole featuring miguel,23,19,0
i need your love,calvin harris featuring ellie goulding,24,10,0
the other side,jason derulo,25,10,0
wagon wheel,darius rucker,26,20,0
bad,wale featuring tiara thomas or rihanna,27,19,0
same love,macklemore & ryan lewis featuring mary lambert,28,15,0
here's to never growing up,avril lavigne,29,11,0
crash my party,luke bryan,30,11,0
feel this moment,pitbull featuring christina aguilera,31,22,0
counting stars,onerepublic,32,1,1
u.o.e.n.o.,rocko featuring future & rick ross,33,11,0
heart attack,demi lovato,34,17,0
highway don't care,tim mcgraw with taylor swift,35,17,0
gone  gone  gone,phillip phillips,36,16,0
no new friends (sftb remix),dj khaled featuring drake  rick ross & lil wayne,37,9,0
body party,ciara,38,9,0
sail,awolnation,39,42,0
rich as f**k,lil wayne featuring 2 chainz,40,14,0
22,taylor swift,41,17,0
bitch  don't kill my vibe,kendrick lamar,42,18,0
safe and sound,capital cities,43,8,0
runnin' outta moonlight,randy houser,44,7,0
started from the bottom,drake,45,20,0
ho hey,the lumineers,46,55,0
anywhere with you,jake owen,47,14,0
suit & tie,justin timberlake featuring jay z,48,24,0
i knew you were trouble.,taylor swift,49,36,0
beat this summer,brad paisley,50,15,0
next to me,emeli sande,51,18,0
see you again,carrie underwood,52,8,0
lego house,ed sheeran,53,13,0
don't ya,brett eldredge,54,5,0
done.,the band perry,55,15,0
new slaves,kanye west,56,1,1
tapout,rich gang featuring lil wayne  birdman  future  mack maine  nicki minaj,57,7,0
beat it,sean kingston featuring chris brown & wiz khalifa,58,9,0
crazy kids,ke$ha featuring will.i.am or juicy j,59,4,0
hey pretty girl,kip moore,60,14,0
#thatpower,will.i.am featuring justin bieber,61,14,0
fine china,chris brown,62,12,0
redneck crazy,tyler farr,63,4,0
harlem shake,baauer,64,19,0
jump right in,zac brown band,65,9,0
all over the road,easton corbin,66,7,0
demons,imagine dragons,67,14,0
little bit of everything,keith urban,68,5,0
black skinhead,kanye west,69,1,1
we still in this b****,b.o.b featuring t.i. & juicy j,70,19,0
we own it (fast & furious),2 chainz & wiz khalifa,71,5,0
bugatti,ace hood featuring future & rick ross,72,19,0
people like us,kelly clarkson,73,6,0
crooked smile,j. cole featuring tlc,74,1,1
born to fly,danielle bradbery,75,1,1
round here,florida georgia line,76,2,0
paper doll,john mayer,77,1,1
danny's song,the swon brothers,78,2,0
gentleman,psy,79,11,0
downtown,lady antebellum,80,20,0
more than miles,brantley gilbert,81,17,0
alive,krewella,82,19,0
hey girl,billy currington,83,5,0
high school,nicki minaj featuring lil wayne,84,12,0
ooh la la,britney spears,85,1,1
young and beautiful,lana del rey,86,9,0
how many drinks?,miguel,87,10,0
what about love,austin mahone,88,2,0
point at you,justin moore,89,4,0
right now,rihanna featuring david guetta,90,1,1
blood on the leaves,kanye west,91,1,1
why,michelle chamuel,92,1,1
maybe it was memphis,danielle bradbery,93,2,0
it goes like this,thomas rhett,94,2,0
bubble butt,major lazer featuring bruno mars  tyga & mystic,95,2,0
wild for the night,a$ap rocky featuring skrillex,96,15,0
ain't worried about nothin,french montana,97,1,1
one,usher & michelle chamuel,98,1,1
i can't tell you why,the swon brothers,99,1,1
brave,sara bareilles,100,2,0
rude,magic!,1,16,0
stay with me,sam smith,2,18,0
fancy,iggy azalea featuring charli xcx,3,23,0
all about that bass,meghan trainor,4,5,0
am i wrong,nico & vinz,5,17,0
problem,ariana grande featuring iggy azalea,6,15,0
maps,maroon 5,7,8,0
chandelier,sia,8,14,0
bang bang,jessie j  ariana grande & nicki minaj,9,2,0
boom clap,charli xcx,10,10,0
latch,disclosure featuring sam smith,11,21,0
bailando,enrique iglesias featuring descemer bueno & gente de zona,12,15,0
rather be,clean bandit featuring jess glynne,13,9,0
all of me,john legend,14,44,0
black widow,iggy azalea featuring rita ora,15,6,0
dark horse,katy perry featuring juicy j,16,47,0
shower,becky g,17,10,0
break free,ariana grande featuring zedd,18,6,0
anaconda,nicki minaj,19,1,1
summer,calvin harris,20,21,0
happy,pharrell williams,21,32,0
burnin' it down,jason aldean,22,3,0
love runs out,onerepublic,23,14,0
dirt,florida georgia line,24,5,0
2 on,tinashe featuring schoolboy q,25,14,0
don't tell 'em,jeremih featuring yg,26,7,0
wiggle,jason derulo featuring snoop dogg,27,15,0
american kids,kenny chesney,28,8,0
drunk on a plane,dierks bentley,29,13,0
turn down for what,dj snake & lil jon,30,33,0
bartender,lady antebellum,31,12,0
really don't care,demi lovato featuring cher lloyd,32,10,0
loyal,chris brown featuring lil wayne & french montana or too $hort or tyga,33,30,0
classic,mkto,34,26,0
counting stars,onerepublic,35,60,0
i don't dance,lee brice,36,17,0
a sky full of stars,coldplay,37,15,0
habits (stay high),tove lo,38,11,0
studio,schoolboy q featuring bj the chicago kid,39,10,0
no mediocre,t.i. featuring iggy azalea,40,8,0
meanwhile back at mama's,tim mcgraw featuring faith hill,41,11,0
believe me,lil wayne featuring drake,42,11,0
cool kids,echosmith,43,5,0
pompeii,bastille,44,52,0
this is how we roll,florida georgia line featuring luke bryan,45,27,0
come with me now,kongos,46,19,0
somethin' bad,miranda lambert duet with carrie underwood,47,12,0
pills n potions,nicki minaj,48,12,0
ain't it fun,paramore,49,24,0
don't,ed sheeran,50,9,0
lifestyle,rich gang featuring young thug & rich homie quan,51,4,0
leave the night on,sam hunt,52,7,0
roller coaster,luke bryan,53,4,0
river bank,brad paisley,54,14,0
amnesia,5 seconds of summer,55,6,0
girls chase boys,ingrid michaelson,56,18,0
we dem boyz,wiz khalifa,57,17,0
0 to 100 / the catch up,drake,58,3,0
hope you get lonely tonight,cole swindell,59,8,0
where it's at (yep  yep),dustin lynch,60,14,0
yeah,joe nichols,61,16,0
me and my broken heart,rixton,62,20,0
come get it bae,pharrell williams,63,12,0
riptide,vance joy,64,7,0
main chick,kid ink featuring chris brown,65,13,0
this is how we do,katy perry,66,2,0
beachin',jake owen,67,20,0
small town throwdown,brantley gilbert featuring justin moore & thomas rhett,68,9,0
we are tonight,billy currington,69,16,0
hideaway,kiesza,70,4,0
ready set roll,chase rice,71,11,0
hot boy,bobby shmurda,72,2,0
new flame,chris brown featuring usher & rick ross,73,4,0
sing,ed sheeran,74,18,0
wasted,tiesto featuring matthew koma,75,10,0
v. 3005,childish gambino,76,10,0
love never felt so good,michael jackson & justin timberlake,77,15,0
day drinking,little big town,78,3,0
bo$$,fifth harmony,79,5,0
i'm ready,ajr,80,10,0
who i am with you,chris young,81,16,0
cut her off,kcamp featuring 2 chainz,82,18,0
work,iggy azalea,83,15,0
stolen dance,milky chance,84,3,0
sunshine & whiskey,frankie ballard,85,5,0
she looks so perfect,5 seconds of summer,86,19,0
wild life,jack & jack,87,1,1
fight night,migos,88,5,0
trumpets,jason derulo,89,11,0
i will never let you down,rita ora,90,2,0
good kisser,usher,91,14,0
my eyes,blake shelton featuring gwen sebastian,92,15,0
fireball,pitbull featuring john ryan,93,1,1
no flex zone,rae sremmurd,94,2,0
foreign,trey songz,95,6,0
cold one,eric church,96,1,1
birthday,katy perry,97,18,0
song about a girl,eric paslay,98,10,0
about the money,t.i. featuring young thug,99,1,1
dust,eli young band,100,3,0
happy,pharrell williams,1,13,0
all of me,john legend,2,25,0
dark horse,katy perry featuring juicy j,3,28,0
talk dirty,jason derulo featuring 2 chainz,4,15,0
let it go,idina menzel,5,18,0
pompeii,bastille,6,33,0
team,lorde,7,27,0
the man,aloe blacc,8,14,0
counting stars,onerepublic,9,41,0
turn down for what,dj snake & lil jon,10,14,0
drunk in love,beyonce featuring jay z,11,15,0
best day of my life,american authors,12,20,0
timber,pitbull featuring ke$ha,13,25,0
loyal,chris brown featuring lil wayne & french montana or too $hort or tyga,14,11,0
show me,kid ink featuring chris brown,15,21,0
hey brother,avicii,16,17,0
story of my life,one direction,17,22,0
#selfie,the chainsmokers,18,5,0
let her go,passenger,19,35,0
not a bad thing,justin timberlake,20,5,0
say something,a great big world & christina aguilera,21,21,0
wake me up!,avicii,22,40,0
burn,ellie goulding,23,30,0
animals,martin garrix,24,28,0
the monster,eminem featuring rihanna,25,22,0
this is how we roll,florida georgia line featuring luke bryan,26,8,0
demons,imagine dragons,27,49,0
bottoms up,brantley gilbert,28,15,0
royals,lorde,29,39,0
na na,trey songz,30,10,0
la la la,naughty boy featuring sam smith,31,6,0
can't remember to forget you,shakira featuring rihanna,32,11,0
my hitta,yg featuring jeezy & rich homie quan,33,26,0
drink to that all night,jerrod niemann,34,13,0
paranoid,ty dolla $ign featuring b.o.b,35,15,0
doin' what she likes,blake shelton,36,11,0
radioactive,imagine dragons,37,83,0
partition,beyonce,38,12,0
neon lights,demi lovato,39,14,0
play it again,luke bryan,40,3,0
ain't it fun,paramore,41,5,0
cop car,keith urban,42,9,0
give me back my hometown,eric church,43,12,0
the worst,jhene aiko,44,8,0
brave,sara bareilles,45,42,0
roar,katy perry,46,34,0
wrecking ball,miley cyrus,47,32,0
get me some of that,thomas rhett,48,12,0
human,christina perri,49,8,0
stoner,young thug,50,7,0
do you want to build a snowman?,kristen bell  agatha lee monn & katie lopez,51,14,0
goodnight kiss,randy houser,52,12,0
i hold on,dierks bentley,53,15,0
19 you + me,dan + shay,54,13,0
rewind,rascal flatts,55,11,0
sleeping with a friend,neon trees,56,5,0
let it go,demi lovato,57,18,0
empire,shakira,58,1,1
who do you love?,yg featuring drake,59,3,0
trophies,young money featuring drake,60,4,0
for the first time in forever,kristen bell & idina menzel,61,14,0
mmm yeah,austin mahone featuring pitbull,62,6,0
automatic,miranda lambert,63,6,0
beat of the music,brett eldredge,64,8,0
classic,mkto,65,7,0
take me home,cash cash featuring bebe rexha,66,11,0
magic,coldplay,67,4,0
man of the year,schoolboy q,68,7,0
when she says baby,jason aldean,69,18,0
fancy,iggy azalea featuring charli xcx,70,4,0
do i wanna know?,arctic monkeys,71,17,0
up down (do this all day),t-pain featuring b.o.b,72,19,0
headlights,eminem featuring nate ruess,73,3,0
young girls,bruno mars,74,13,0
move that doh,future featuring pharrell  pusha t & casino,75,3,0
g.u.y.,lady gaga,76,1,1
fever,the black keys,77,1,1
helluva life,frankie ballard,78,17,0
part ii (on the run),jay z featuring beyonce,79,7,0
lettin' the night roll,justin moore,80,6,0
adore you,miley cyrus,81,16,0
wild wild love,pitbull featuring g.r.l.,82,5,0
the walker,fitz and the tantrums,83,5,0
summer,calvin harris,84,2,0
everything i shouldn't be thinking about,thompson square,85,11,0
red lights,tiesto,86,3,0
me and my broken heart,rixton,87,1,1
beating heart,ellie goulding,88,2,0
john doe,b.o.b featuring priscilla,89,1,1
love is an open door,kristen bell & santino fontana,90,3,0
on top of the world,imagine dragons,91,9,0
lookin' for that girl,tim mcgraw,92,2,0
see you tonight,scotty mccreery,93,18,0
beachin',jake owen,94,1,1
oceans (where feet may fail),hillsong united,95,10,0
invisible,hunter hayes,96,6,0
ride,somo,97,12,0
whiskey in my water,tyler farr,98,1,1
odio,romeo santos featuring drake,99,9,0
slow me down,sara evans,100,2,0
love the way you lie,eminem featuring rihanna,1,9,0
dynamite,taio cruz,2,12,0
teenage dream,katy perry,3,5,0
i like it,enrique iglesias featuring pitbull,4,15,0
dj got us fallin' in love,usher featuring pitbull,5,6,0
right above it,lil wayne featuring drake,6,1,1
cooler than me,mike posner,7,17,0
california gurls,katy perry featuring snoop dogg,8,15,0
just the way you are,bruno mars,9,5,0
magic,b.o.b featuring rivers cuomo,10,11,0
airplanes,b.o.b featuring hayley williams,11,19,0
just a dream,nelly,12,1,1
ridin' solo,jason derulo,13,21,0
mine,taylor swift,14,3,0
not afraid,eminem,15,16,0
take it off,ke$ha,16,6,0
billionaire,travie mccoy featuring bruno mars,17,21,0
find your love,drake,18,16,0
misery,maroon 5,19,9,0
omg,usher featuring will.i.am,20,21,0
club can't handle me,flo rida featuring david guetta,21,8,0
your love,nicki minaj,22,12,0
need you now,lady antebellum,23,54,0
the only exception,paramore,24,13,0
stuck like glue,sugarland,25,4,0
hey  soul sister,train,26,47,0
bottoms up,trey songz featuring nicki minaj,27,2,0
teach me how to dougie,cali swag district,28,13,0
deuces,chris brown featuring tyga & kevin mccall,29,8,0
