Title,ArtistName,Target
never wanted nothing more,kenny chesney,1
sweetest girl (dollar bill),wyclef jean featuring akon,1
these are my people,rodney atkins,1
potential breakup song,aly & aj,1
because of you,98 degrees,1
hypnotized,plies featuring akon,1
intl players anthem (i choose you),ugk featuring outkast,1
i got it from my mama,will.i.am,1
nothin better to do,leann rimes,1
famous in a small town,miranda lambert,1
shoulda let you go,keyshia cole introducing amina,1
me enamora,juanes,1
into the night,santana featuring chad kroeger,1
everybody,keith urban,1
what do ya think about that,montgomery gentry,1
1973,james blunt,1
lose yourself,eminem,1
work it,missy "misdemeanor" elliott,1
jenny from the block,jennifer lopez featuring styles & jadakiss,1
03 bonnie & clyde,jay-z featuring beyonce knowles,1
air force ones,nelly featuring kyjuan,1
beautiful,akon featuring colby odonis & kardinal offishall,1
bump  bump  bump,b2k & p. diddy,1
dont mess with my man,nivea featuring brian & brandon casey,1
underneath it all,no doubt featuring lady saw,1
the game of love,santana featuring michelle branch,1
love of my life (an ode to hip hop),erykah badu featuring common,1
gimme the light,sean paul,1
she hates me,puddle of mudd,1
landslide,dixie chicks,1
miss you,aaliyah,1
im with you,avril lavigne,1
luv u better,ll cool j,1
dontchange,musiq,1
thugz mansion,2pac,1
hey ma,camron featuring juelz santana,1
family portrait,p!nk,1
your body is a wonderland,john mayer,1
shell leave you with a smile,george strait,1
one last breath,creed,1
all i have,jennifer lopez featuring ll cool j,1
dilemma,nelly featuring kelly rowland,1
when the last time,clipse,1
whos your daddy?,toby keith,1
cry me a river,justin timberlake,1
these days,rascal flatts,1
19 somethin,mark wills,1
ignition,r. kelly,1
disease,matchbox twenty,1
picture,kid rock featuring sheryl crow,1
die another day,madonna,1
i should be...,dru hill,1
fabulous,jaheim featuring tha rayne,1
when im gone,3 doors down,1
made you look,nas,1
stole,kelly rowland,1
complicated,avril lavigne,1
like i love you,justin timberlake,1
do that...,baby featuring p. diddy,1
fall into me,emerson drive,1
satisfaction,eve,1
somebody like you,keith urban,1
lifestyles of the rich and famous,good charlotte,1
react,erick sermon featuring redman,1
wanksta,50 cent,1
all my life,foo fighters,1
talkin to me,amerie,1
red rag top,tim mcgraw,1
paradise,ll cool j featuring amerie,1
i care 4 u,aaliyah,1
thug lovin,ja rule featuring bobby brown,1
sk8er boi,avril lavigne,1
the baby,blake shelton,1
you know youre right,nirvana,1
i just wanna be mad,terri clark,1
a lot of things different,kenny chesney,1
something,lasgo,1
make it clap,busta rhymes featuring spliff star,1
always,bon jovi,1
the red,chevelle,1
dont know why,norah jones,1
dirrty,christina aguilera featuring redman,1
mesmerize,ja rule featuring ashanti,1
you cant hide beautiful,aaron lines,1
cochise,audioslave,1
these are the days,o-town,1
spin,lifehouse,1
fine again,seether,1
bother,stone sour,1
prayer,disturbed,1
gossip folks,missy "misdemeanor" elliott featuring ludacris,1
im gonna getcha good!,shania twain,1
a moment like this,kelly clarkson,1
no one knows,queens of the stone age,1
sick of being lonely,field mob,1
the zephyr song,red hot chili peppers,1
in a little while,uncle kracker,1
girl talk,tlc,1
cry,cassadee pope,1
through the rain,mariah carey,1
one of those days,whitney houston,1
from tha chuuuch to da palace,snoop dogg,1
every river,brooks & dunn,1
somewhere out there,our lady peace,1
come close to me,common featuring mary j. blige,1
aerials,system of a down,1
single for the rest of my life,isyss,1
come into my world,kylie minogue,1
rock the party,benzino,1
thug holiday,trick daddy featuring latocha scott,1
hit the freeway,toni braxton featuring loon,1
my town,montgomery gentry,1
work in progress,alan jackson,1
breathe,telepopmusik,1
goodbye to you,michelle branch,1
oh yeah!,big tymers featuring tateeze,1
trap queen,fetty wap,1
lazarus,david bowie,1
space oddity,david bowie,1
locked away,r. city featuring adam levine,1
ill show you,justin bieber,1
new americana,halsey,1
blackstar,david bowie,1
used to love you,gwen stefani,1
lay it all on me,rudimental featuring ed sheeran,1
right hand,drake,1
gonna,blake shelton,1
rgf island,fetty wap,1
come get her,rae sremmurd,1
blase,ty dolla $ign featuring future & rae sremmurd,1
ginza,j balvin,1
whatever you like,t.i.,1
live your life,t.i. featuring rihanna,1
so what,p!nk,1
womanizer,britney spears,1
hot n cold,katy perry,1
disturbia,rihanna,1
let it rock,kevin rudolf featuring lil wayne,1
miss independent,ne-yo,1
fearless,taylor swift,1
cant believe it,t-pain featuring lil wayne,1
better in time,leona lewis,1
love lockdown,kanye west,1
im yours,jason mraz,1
love story,taylor swift,1
paper planes,m.i.a.,1
gotta be somebody,nickelback,1
mrs. officer,lil wayne featuring bobby valentino & kidd kidd,1
right now (na na na),akon,1
one step at a time,jordin sparks,1
crush,david archuleta,1
my life,the game featuring lil wayne,1
got money,lil wayne featuring t-pain,1
fall for you,secondhand serenade,1
viva la vida,coldplay,1
forever,drake featuring kanye west,1
keeps gettin better,christina aguilera,1
spotlight,gucci mane featuring usher,1
in the ayer,flo rida featuring will.i.am,1
addicted,saving abel,1
american boy,estelle featuring kanye west,1
swagga like us,jay-z & t.i. featuring kanye west & lil wayne,1
what them girls like,ludacris co-starring chris brown & sean garrett,1
dangerous,kardinal offishall featuring akon,1
krazy,pitbull featuring lil jon,1
chicken fried,zac brown band,1
just a dream,carrie underwood,1
freeze,t-pain featuring chris brown,1
love remains the same,gavin rossdale,1
bleeding love,leona lewis,1
all summer long,kid rock,1
everybody wants to go to heaven,kenny chesney with the wailers,1
get up,50 cent,1
need u bad,jazmine sullivan,1
she never cried in front of me,toby keith,1
shake it,metro station,1
dont think i dont think about it,darius rucker,1
what about now,daughtry,1
shattered (turn the car around),o.a.r.,1
so fly,slim featuring yung joc,1
green light,john legend featuring andre 3000,1
put on,young jeezy featuring kanye west,1
swing,savage featuring soulja boy tellem,1
im so paid,akon featuring lil wayne & young jeezy,1
roll with me,montgomery gentry,1
just dance,lady gaga featuring colby odonis,1
already gone,sugarland,1
its over,jesse mccartney,1
angel,shaggy featuring rayvon,1
right here (departed),brandy,1
waitin on a woman,brad paisley,1
start a band,brad paisley duet with keith urban,1
bust your windows,jazmine sullivan,1
if i were a boy,beyonce,1
do you believe me now,jimmy wayne,1
come on get higher,matt nathanson,1
bartender song,rehab,1
single ladies (put a ring on it),beyonce,1
body on me,nelly featuring ashanti & akon,1
country man,luke bryan,1
lovebug,jonas brothers,1
ill walk,bucky covington,1
bad girlfriend,theory of a deadman,1
youre gonna go far  kid,the offspring,1
i dont care,fall out boy,1
in color,jamey johnson,1
johnny & june,heidi newfield,1
lookin for a good time,lady antebellum,1
chopped n skrewed,t-pain featuring ludacris,1
cuddy buddy,mike jones featuring trey songz & twista,1
all i ever wanted,chuck wicks,1
love remembers,craig morgan,1
cry for you,september,1
feel that fire,dierks bentley,1
you are the best thing,ray lamontagne,1
be ok,ingrid michaelson,1
superwoman,alicia keys,1
what a catch  donnie,fall out boy,1
the day that never comes,metallica,1
pop champagne,jim jones & ron browz featuring juelz santana,1
no me doy por vencido,luis fonsi,1
troubadour,george strait,1
i still miss you,keith anderson,1
magic,b.o.b featuring rivers cuomo,1
un-break my heart,toni braxton,1
wannabe,spice girls,1
dont let go (love),en vogue,1
i believe i can fly (from "space jam"),r. kelly,1
cant nobody hold me down,puff daddy (featuring mase),1
i believe in you and me (from "the preachers wife"),whitney houston,1
nobody,keith sweat featuring athena cage,1
foolish games/you were meant for me,jewel,1
every time i close my eyes,babyface,1
no diggity,blackstreet (featuring dr. dre),1
cold rock a party,mc lyte,1
in my bed,dru hill,1
on & on,erykah badu,1
ooh aah... just a little bit,gina g,1
im still in love with you,new edition,1
if it makes you happy,sheryl crow,1
when you love a woman,journey,1
when youre gone/free to decide,the cranberries,1
no time,lil kim featuring puff daddy,1
barely breathing,duncan sheik,1
i like it,the blackout allstars,1
i finally found someone (from "the mirror has two faces"),barbra streisand & bryan adams,1
watch me do my thing (from "all that"),immature featuring smooth and ed from good burger,1
fly like an eagle (from "space jam"),seal,1
what they do,the roots,1
get it together,drake featuring jorja smith & black coffee,1
thingsll never change/rappers ball,e-40 featuring bo-rock,1
da dip,freak nasty,1
you must love me (from "evita"),madonna,1
its your body,johnny gill featuring roger troutman,1
please dont go,no mercy,1
thirty-three,the smashing pumpkins,1
firestarter,the prodigy,1
nothin but the cavi hit (from "rhyme & reason"),mack 10 & tha dogg pound,1
desperately wanting,better than ezra,1
naked eye,luscious jackson,1
luchini aka (this is it),camp lo,1
whateva man,redman,1
im not giving you up,gloria estefan,1
space jam (from "space jam"),quad city djs,1
if we fall in love tonight,rod stewart,1
tears,the isley brothers,1
whats on tonight,montell jordan,1
without love,donna lewis,1
this is for the lover in you,babyface featuring ll cool j,1
come see me,112,1
let me clear my throat,dj kool,1
never leave me alone,nate dogg featuring snoop doggy dogg,1
falling,montell jordan,1
between you and me,dc talk,1
its all about u,swv,1
aint nobody (from "beavis and butt-head do america"),ll cool j,1
its alright  its ok,leah andreone,1
atliens,outkast,1
friends,john michael montgomery,1
knocks me off my feet,donell jones,1
i always feel like (somebodys watching me),tru featuring ice cream man (master p),1
we danced anyway,deana carter,1
dont stop movin,livin joy,1
colour of love,amber,1
hero of the day,metallica,1
street dreams,nas,1
i fell in love,rockell,1
ill be,foxy brown featuring jay-z,1
its in your eyes,phil collins,1
setting sun,the chemical brothers,1
lets ride,richie rich,1
you dont have to love me,monifah,1
i can make it better,luther vandross,1
runnin,2pac,1
how could you (from "bulletproof"),k-ci & jojo,1
sugar honey ice tea,goodfellaz,1
take your time,tre,1
the theme (its party time),tracey lee,1
stand up,love tribe,1
the moment,kenny g,1
nowhere to go,melissa etheridge,1
without your love,angelina,1
drop dead gorgeous,republica,1
my baby mama,qt,1
fired up!,funky green dogs,1
you can make history (young again),elton john,1
all i want,susanna hoffs,1
passion,k5,1
another you  another me,brady seals,1
when boy meets girl,total,1
earned it (fifty shades of grey),the weeknd,1
shut up and dance,walk the moon,1
uptown funk!,mark ronson featuring bruno mars,1
want to want me,jason derulo,1
love me like you do,ellie goulding,1
nasty freestyle,t-wayne,1
thinking out loud,ed sheeran,1
hey mama,david guetta featuring nicki minaj,1
honey  im good.,andy grammer,1
talking body,tove lo,1
g.d.f.r.,flo rida featuring sage the gemini & lookas,1
post to be,omarion featuring chris brown & jhene aiko,1
somebody,natalie la rose featuring jeremih,1
dear future husband,meghan trainor,1
you know you like it,dj snake & alunageorge,1
worth it,fifth harmony featuring kid ink,1
style,taylor swift,1
chains,nick jonas,1
where are u now,skrillex & diplo with justin bieber,1
girl crush,little big town,1
one last time,ariana grande,1
b**** better have my money,rihanna,1
slow motion,trey songz,1
fight song,rachel platten,1
blank space,taylor swift,1
pretty girls,britney spears & iggy azalea,1
cheerleader,omi,1
budapest,george ezra,1
shake it off,taylor swift,1
blessings,big sean featuring drake,1
time of our lives,pitbull & ne-yo,1
lay me down,sam smith,1
take me to church,hozier,1
sippin on fire,florida georgia line,1
nasty,bandit gang marco featuring dro,1
elastic heart,sia,1
sangria,blake shelton,1
throw sum mo,rae sremmurd featuring nicki minaj & young thug,1
bright,echosmith,1
truffle butter,nicki minaj featuring drake & lil wayne,1
smoke,a thousand horses,1
dont it,billy currington,1
all about that bass,meghan trainor,1
im not the only one,sam smith,1
ayo,chris brown & tyga,1
a guy walks into a bar,tyler farr,1
bad blood,taylor swift featuring kendrick lamar,1
geronimo,sheppard,1
all day,kanye west featuring theophilus london,1
fourfiveseconds,rihanna & kanye west & paul mccartney,1
im comin over,chris young,1
be real,kid ink featuring dej loaf,1
homegrown,zac brown band,1
commas,future,1
heartbeat song,kelly clarkson,1
flex (ooh ooh ooh),rich homie quan,1
believe,mumford & sons,1
little toy guns,carrie underwood,1
raise em up,keith urban featuring eric church,1
the night is still young,nicki minaj,1
this summers gonna hurt...,maroon 5,1
wild child,kenny chesney with grace potter,1
love me like you mean it,kelsea ballerini,1
love you like that,canaan smith,1
i bet,ciara,1
i want you to know,zedd featuring selena gomez,1
the matrimony,wale featuring usher,1
how many times,dj khaled featuring chris brown,1
know yourself,drake,1
i really like you,carly rae jepsen,1
fun,pitbull featuring chris brown,1
energy,drake,1
like a wrecking ball,eric church,1
say you do,dierks bentley,1
classic man,jidenna featuring roman gianarthur,1
diamond rings and old barstools,tim mcgraw with catherine dunn,1
king kunta,kendrick lamar,1
wet dreamz,j. cole,1
el perdon (forgiveness),nicky jam & enrique iglesias,1
nothing without love,nate ruess,1
uma thurman,fall out boy,1
baby be my love song,easton corbin,1
one hell of an amen,brantley gilbert,1
she dont love you,eric paslay,1
photograph,ed sheeran,1
beautiful life,nick fradiani,1
a thousand years,sawyer fredericks,1
renegades,x ambassadors,1
get low,dillon francis & dj snake,1
tonight looks good on you,jason aldean,1
games,luke bryan,1
i dont get tired (#idgt),kevin gates featuring august alsina,1
crushin it,brad paisley,1
black or white,michael jackson,1
its so hard to say goodbye to yesterday,boyz ii men,1
all 4 love,color me badd,1
set adrift on memory bliss,p.m. dawn,1
when a man loves a woman,michael bolton,1
cant let go,mariah carey,1
blowing kisses in the wind,paula abdul,1
finally,cece peniston,1
2 legit 2 quit,m.c. hammer,1
wildside,marky mark & the funky bunch,1
thats what love is for,amy grant,1
keep coming back,richard marx,1
no son of mine,genesis,1
cream,prince and the n.p.g.,1
o.p.p.,naughty by nature,1
lets talk about sex,salt-n-pepa,1
smells like teen spirit,nirvana,1
dont cry,guns n roses,1
dont let the sun go down on me,george michael/elton john,1
addams groove,m.c. hammer,1
cant stop this thing we started,bryan adams,1
live for loving you,gloria estefan,1
set the night to music,roberta flack with maxi priest,1
broken arrow,rod stewart,1
i love your smile,shanice,1
mysterious ways,u2,1
do anything,natural selection,1
forever my lady,jodeci,1
romantic,karyn white,1
diamonds and pearls,prince and the n.p.g.,1
change,lisa stansfield,1
tell me what you want me to do,tevin campbell,1
street of dreams,nia peeples,1
spending my time,roxette,1
the way i feel about you,karyn white,1
love me all up,stacy earl,1
emotions,mariah carey,1
angel baby,angelica,1
mind playing tricks on me,geto boys,1
save up all your tears,cher,1
keep it comin,keith sweat,1
tender kisses,tracie spencer,1
running back to you,vanessa williams,1
home sweet home,motley crue,1
ive got a lot to learn about love,the storm,1
i wonder why,curtis stigers,1
enter sandman,metallica,1
top of the world,van halen,1
housecall,shabba ranks (featuring maxi priest),1
is it good to you,heavy d & the boyz,1
too blind to see it,kym sims,1
ring my bell,d.j. jazzy jeff & the fresh prince,1
the unforgiven,metallica,1
shot of poison,lita ford,1
in my dreams,the party,1
i cant make you love me,bonnie raitt,1
send me an angel,scorpions,1
cant truss it,public enemy,1
hearts dont think (they feel),natural selection,1
all she wrote,firehouse,1
i wanna be your girl,icy blu,1
aint gonna hurt nobody,kid n play,1
on a sunday afternoon,lighter shade of brown,1
kiss you back,digital underground,1
just a touch of love,c+c music factory presents zelma davis,1
groovy train,the farm,1
im too sexy,right said fred,1
a day in my life (without you),lisette melendez,1
aint no future in yo fronting,m.c. breed & d.f.c.,1
the comfort zone,vanessa williams,1
i want you,savage garden,1
pop that coochie,the 2 live crew,1
no more tears,ozzy osbourne,1
whispers,corina,1
love crazy,atlantic starr,1
in paradise,laissez faire,1
within my heart,voyce,1
uhh ahh,boyz ii men,1
get a leg up,john mellencamp,1
all through the night,tone-loc,1
conviction of the heart,kenny loggins,1
to be with you,mr. big,1
rush,big audio,1
real real real,jesus jones,1
ill get by,eddie money,1
every road leads back to you,bette midler,1
there will never be another tonight,bryan adams,1
insatiable,prince and the n.p.g.,1
move any mountain,the shamen,1
right down to it,damian dame,1
the fly,u2,1
what time is love?,the klf,1
give it away,red hot chili peppers,1
something got me started,simply red,1
live and let die,guns n roses,1
everybody move,cathy dennis,1
groovin,ub40,1
just another girlfriend,hi-five,1
lies,emf,1
all i need is you,blue train,1
roar,katy perry,1
we cant stop,miley cyrus,1
holy grail,jay z featuring justin timberlake,1
applause,lady gaga,1
wake me up!,avicii,1
love somebody,maroon 5,1
summertime sadness,lana del rey & cedric gervais,1
thats my kind of night,luke bryan,1
royals,lorde,1
best song ever,one direction,1
hold on  were going home,drake featuring majid jordan,1
dont ya,brett eldredge,1
gas pedal,sage the gemini featuring iamsu!,1
round here,florida georgia line,1
it goes like this,thomas rhett,1
night train,jason aldean,1
take back the night,justin timberlake,1
still into you,paramore,1
brave,sara bareilles,1
redneck crazy,tyler farr,1
crooked smile,j. cole featuring tlc,1
dont drop that thun thun!,the finatticz,1
hey girl,billy currington,1
everything has changed,taylor swift featuring ed sheeran,1
counting stars,onerepublic,1
beware,big sean featuring lil wayne & jhene aiko,1
true love,p!nk featuring lily allen,1
red nose,sage the gemini,1
point at you,justin moore,1
type of way,rich homie quan,1
southern girl,tim mcgraw,1
mine would be you,blake shelton,1
beneath your beautiful,labrinth featuring emeli sande,1
parking lot party,lee brice,1
headband,b.o.b featuring 2 chainz,1
aint worried about nothin,french montana,1
feds watching,2 chainz featuring pharrell,1
aw naw,chris young,1
turn the night up,enrique iglesias,1
love more,chris brown featuring nicki minaj,1
let her go,passenger,1
sweater weather,the neighbourhood,1
tom ford,jay-z,1
miss movin on,fifth harmony,1
acapella,karmin,1
crazy kids,ke$ha featuring will.i.am or juicy j,1
goodbye town,lady antebellum,1
wop,j. dash,1
easy,sheryl crow,1
red,taylor swift,1
this is gospel,panic! at the disco,1
when i see this bar,kenny chesney,1
right now,rihanna featuring david guetta,1
f*ckwithmeyouknowigotit,jay z featuring rick ross,1
lovehate thing,wale featuring sam dew,1
we own the night,the wanted,1
pompeii,bastille,1
your side of the bed,little big town,1
bruises,train featuring ashley monroe,1
wildfire,john mayer,1
vivir mi vida,marc anthony,1
without me,fantasia featuring kelly rowland & missy elliott,1
end of the road (from "boomerang"),boyz ii men,1
sometimes love just aint enough,patty smyth,1
baby-baby-baby,tlc,1
humpin around,bobby brown,1
november rain,guns n roses,1
jump around,house of pain,1
just another day,jon secada,1
shes playing hard to get,hi-five,1
the one,elton john,1
do i have to say the words?,bryan adams,1
giving him something he can feel,en vogue,1
people everyday,arrested development,1
move this,technotronic featuring ya kid k,1
baby got back,sir mix-a-lot,1
have you ever needed someone so bad,def leppard,1
life is a highway,tom cochrane,1
when i look into your eyes,firehouse,1
i wanna love you (from "class act"),jade,1
this used to be my playground,madonna,1
jesus he knows me,genesis,1
forever love (from "mo money"),color me badd,1
free your mind,en vogue,1
back to the hotel,n2deep,1
come & talk to me,jodeci,1
would i lie to you?,charles & eddie,1
id die without you (from "boomerang"),p.m. dawn,1
achy breaky heart,billy ray cyrus,1
nothing broken but my heart,celine dion,1
not enough time,inxs,1
keep on walkin,cece peniston,1
rhythm is a dancer,snap!,1
always the last to know,del amitri,1
give it up,wilson phillips,1
real love,mary j. blige,1
divine thing,the soup dragons,1
the best things in life are free,luther vandross and janet jackson with bbd and ralph tresvant,1
give u my heart (from "boomerang"),babyface (featuring toni braxton),1
restless heart,peter cetera,1
what about your friends,tlc,1
constant craving,k.d. lang,1
under the bridge,red hot chili peppers,1
you lied to me,cathy dennis,1
take this heart,richard marx,1
kickin it,after 7,1
slow dance (hey mr. dj),r. kelly & public announcement,1
walking on broken glass,annie lennox,1
my lovin (youre never gonna get it),en vogue,1
crossover,epmd,1
you remind me (from "strictly business"),mary j. blige,1
warm it up,kris kross,1
friday im in love,the cure,1
everybodys free (to feel good),rozalla,1
jump!,the movement,1
even better than the real thing,u2,1
wishing on a star,the cover girls,1
where does that leave love,george lamond,1
bang bang,david sanborn,1
boot scootin boogie,brooks & dunn,1
twilight zone,2 unlimited,1
the hitman,ab logic,1
too funky,george michael,1
am i the same girl,swing out sister,1
how about that,bad company,1
love is on the way,saigon kick,1
i will be here for you,michael w. smith,1
ill be there,mariah carey,1
tequila,a.l.t. and the lost civilization,1
yeah  yeah  yeah!,voices,1
jam,michael jackson,1
take me in your arms,lil suzy,1
thank you,the cover girls,1
start the car,jude cole,1
mr. loverman (from "deep cover"),shabba ranks,1
i wanna make love to you (from "innocent blood"),rhythm syndicate,1
thorn in my pride,the black crowes,1
do you believe in us,jon secada,1
get ready for this,2 unlimited,1
you gotta believe,marky mark & the funky bunch,1
drowning in your eyes,ephraim lewis,1
sweet november,troop,1
we are the champions,queen,1
get with u,lidell townsell & m.t.f.,1
it doesnt matter,tyler collins,1
they reminisce over you (t.r.o.y.),pete rock & c.l. smooth,1
money cant buy you love (from "mo money"),ralph tresvant,1
jus lyke compton,dj quik,1
i miss you,joe public,1
just for tonight,vanessa williams,1
lithium,nirvana,1
why,annie lennox,1
work to do,vanessa williams,1
honey love,r. kelly & public announcement,1
1-4-all-4-1,east coast family,1
nobody wins in this war,mitch malloy,1
its my cadillac (got that bass),mc nas-d & dj fred,1
born this way,lady gaga,1
e.t.,katy perry featuring kanye west,1
s&m,rihanna featuring britney spears,1
f**k you! (forget you),cee lo green,1
just cant get enough,the black eyed peas,1
loser like me,glee cast,1
f**kin perfect,p!nk,1
look at me now,chris brown featuring lil wayne & busta rhymes,1
grenade,bruno mars,1
down on me,jeremih featuring 50 cent,1
blow,ke$ha,1
tonight (im lovin you),enrique iglesias featuring ludacris & dj frank e,1
on the floor,jennifer lopez featuring pitbull,1
coming home,diddy - dirty money featuring skylar grey,1
firework,katy perry,1
get it right,glee cast,1
hey baby (drop it to the floor),pitbull featuring t-pain,1
moment 4 life,nicki minaj featuring drake,1
jar of hearts,christina perri,1
more,usher,1
what the hell,avril lavigne,1
i need a doctor,dr. dre featuring eminem & skylar grey,1
till the world ends,britney spears featuring nicki minaj & ke$ha,1
who says,selena gomez & the scene,1
all of the lights,kanye west,1
rolling in the deep,adele,1
pretty girl rock,keri hilson,1
6 foot 7 foot,lil wayne featuring cory gunz,1
raise your glass,p!nk,1
just the way you are,bruno mars,1
the show goes on,lupe fiasco,1
are you gonna kiss me or not,thompson square,1
rocketeer,far*east movement featuring ryan tedder,1
black and yellow,wiz khalifa,1
marry me,train,1
blackbird,glee cast,1
colder weather,zac brown band,1
written in the stars,tinie tempah featuring eric turner,1
dont you wanna stay,jason aldean with kelly clarkson,1
yeah 3x,chris brown,1
stereo love,edward maya & vika jigulina,1
hold it against me,britney spears,1
no hands,waka flocka flame featuring roscoe dash & wale,1
roll up,wiz khalifa,1
whats my name?,rihanna featuring drake,1
dynamite,taio cruz,1
backseat,new boyz featuring the cataracs & dev,1
let me down easy,billy currington,1
for the first time,the script,1
bow chicka wow wow,mike posner featuring lil wayne,1
misery,glee cast,1
hell to the no,glee cast,1
price tag,jessie j featuring b.o.b,1
the lazy song,bruno mars,1
a little bit stronger,sara evans,1
never say never,justin bieber featuring jaden smith,1
i wont let go,rascal flatts,1
what do you want,jerrod niemann,1
this,darius rucker,1
the cave,mumford & sons,1
hello world,lady antebellum,1
love faces,trey songz,1
the time (dirty bit),the black eyed peas,1
heart like mine,miranda lambert,1
you lie,the band perry,1
did it onem,nicki minaj,1
you be killin em,fabolous,1
who are you when im not looking,blake shelton,1
candles,glee cast,1
friday,rebecca black,1
somewhere with you,kenny chesney,1
sing,my chemical romance,1
fall for your type,jamie foxx featuring drake,1
little miss,sugarland,1
this is country music,brad paisley,1
crazy girl,eli young band,1
live a little,kenny chesney,1
bleed red,ronnie dunn,1
welcome to my hood,dj khaled featuring rick ross,1
from a table away,sunny sweeney,1
without you,keith urban,1
higher,taio cruz featuring travie mccoy,1
felt good on my lips,tim mcgraw,1
buzzin,mann,1
sure thing,miguel,1
bring it back,travis porter,1
where you at,jennifer hudson,1
boom,snoop dogg featuring t-pain,1
no bs,chris brown,1
far away,marsha ambrosius,1
grove st. party,waka flocka flame featuring kebo gotti,1
arms,christina perri,1
i cant love you back,easton corbin,1
tomorrow,chris young,1
voices,chris young,1
i smile,kirk franklin,1
rope,foo fighters,1
dancing crazy,miranda cosgrove,1
...baby one more time,britney spears,1
angel of mine,monica,1
have you ever?,brandy,1
nobodys supposed to be here,deborah cox,1
all i have to give,backstreet boys,1
im your angel,r. kelly & celine dion,1
jumper,third eye blind,1
save tonight,eagle-eye cherry,1
hands,jewel,1
lullaby,shawn mullins,1
taking everything,gerald levert,1
when you believe,whitney houston & mariah carey,1
trippin,total featuring missy elliott,1
miami,will smith,1
lately,divine,1
i dont want to miss a thing,mark chesnutt,1
doo wop (that thing),lauryn hill,1
can i get a...,jay-z featuring amil (of major coinz) & ja,1
these are the times,dru hill,1
from this moment on,shania twain,1
ghetto cowboy,mo thugs family featuring bone thugs-n-harmony,1
every morning,sugar ray,1
(god must have spent) a little more time on you,n sync,1
heartbreak hotel,whitney houston feat. faith evans & kelly price,1
love like this,faith evans,1
when a womans fed up,r. kelly,1
iris,goo goo dolls,1
i will get there,boyz ii men,1
stand beside me,jo dee messina,1
inside out,eve 6,1
changes,2pac,1
you get what you give,new radicals,1
for a little while,tim mcgraw,1
fly away,lenny kravitz,1
this kiss,faith hill,1
unbelievable,diamond rio,1
hold on to me,john michael montgomery,1
no place that far,sara evans,1
my favorite mistake,sheryl crow,1
how deep is your love,dru hill featuring redman,1
its all been done,barenaked ladies,1
too close,next,1
ex-factor,lauryn hill,1
back 2 good,matchbox 20,1
spirit of a boy  wisdom of a man,randy travis,1
wrong night,reba,1
sweet lady,tyrese,1
fly (the angel song),the wilkinsons,1
there you have it,blackhawk,1
what its like,everlast,1
pretty fly (for a white guy),the offspring,1
you were mine,dixie chicks,1
silly ho,tlc,1
rosa parks,outkast,1
goodbye,spice girls,1
meanwhile,george strait,1
one week,barenaked ladies,1
right on the money,alan jackson,1
how do i deal,jennifer love hewitt,1
that dont impress me much,shania twain,1
busy man,billy ray cyrus,1
powerful thing,trisha yearwood,1
i still believe,mariah carey,1
pushin weight,ice cube featuring mr. short khop,1
all night long,faith evans featuring puff daddy,1
sweetest thing,u2,1
faded pictures,case & joe,1
for you i will,aaron tippin,1
unsent,alanis morissette,1
father of mine,everclear,1
ha,juvenile,1
angel in disguise,brandy,1
never there,cake,1
how forever feels,kenny chesney,1
the power of good-bye,madonna,1
hard knock life (ghetto anthem),jay-z,1
somebodys out there watching,the kinleys,1
woof,snoop dogg featuring mystikal and fiend,1
keepin up,alabama,1
home alone,r. kelly featuring keith murray,1
luv me  luv me,shaggy featuring janet,1
youre beginning to get to me,clay walker,1
youre easy on the eyes,terri clark,1
hold me,brian mcknight featuring tone & kobe bryant,1
thank u,alanis morissette,1
someone you used to know,collin raye,1
a bitter end,deryl dodd,1
it must be love,ty herndon,1
talk show shhh!,shae jones,1
hot spot,foxy brown,1
let me let go,faith hill,1
watch for the hook,cool breeze featuring outkast,1
another way,tevin campbell,1
always on time,ja rule featuring ashanti,1
how you remind me,nickelback,1
u got it bad,usher,1
aint it funny,jennifer lopez featuring ja rule,1
in the end,linkin park,1
hey baby,no doubt featuring bounty killer,1
wherever you will go,the calling,1
my sacrifice,creed,1
get the party started,p!nk,1
what about us?,brandy,1
a womans worth,alicia keys,1
7 days,craig david,1
whenever  wherever,shakira,1
cant fight the moonlight,leann rimes,1
cant get you out of my head,kylie minogue,1
no more drama,mary j. blige,1
blurry,puddle of mudd,1
family affair,mary j. blige,1
the whole world,outkast featuring killer mike,1
hero,enrique iglesias,1
butterflies,michael jackson,1
caramel,city high featuring eve,1
roll out (my business),ludacris,1
lights  camera  action!,mr. cheeks,1
oops (oh my),tweet,1
superman (its not easy),five for fighting,1
hands clean,alanis morissette,1
nothing in this world,keke wyatt featuring avant,1
good morning beautiful,steve holy,1
girlfriend,n sync featuring nelly,1
break ya neck,busta rhymes,1
standing still,jewel,1
youngn (holla back),fabolous,1
we thuggin,fat joe featuring r. kelly,1
wrapped around,brad paisley,1
whats luv?,fat joe featuring ashanti,1
i love you,faith evans,1
uh huh,b2k,1
bring on the rain,jo dee messina with tim mcgraw,1
the long goodbye,brooks & dunn,1
dont you forget it,glenn lewis,1
the worlds greatest,r. kelly,1
the cowboy in me,tim mcgraw,1
welcome to atlanta,jermaine dupri & ludacris,1
drops of jupiter (tell me),train,1
i do!!,toya,1
its been awhile,staind,1
