Title,ArtistName,Target
cash shit,megan thee stallion ,1
7 rings,ariana grande,1
only human,jonas brothers,1
paper rings,taylor swift,1
god's country,blake shelton,1
whiskey glasses,morgan wallen,1
all to myself,dan + shay,1
miss americana & the heartbreak prince,taylor swift,1
shotta flow,nle choppa,1
i think he knows,taylor swift,1
good as hell,lizzo,1
the ones that didn't make it back home,justin moore,1
bad bad bad,young thug ,1
on chill,wale ,1
rearview town,jason aldean,1
cornelia street,taylor swift,1
china,anuel aa,1
one thing right,marshmello & kane brown,1
otro trago,sech,1
queen of mean,sarah jeffery,1
london boy,taylor swift,1
soon you'll get better,taylor swift ,1
slide away,miley cyrus,1
easier,5 seconds of summer,1
motivation,normani,1
death by a thousand cuts,taylor swift,1
i don't know about you,chris lane,1
callaita,bad bunny & tainy,1
f.n,lil tjay,1
lalala,y2k & bbno$,1
time,nf,1
living,dierks bentley,1
prayed for you,matt stell,1
afterglow,taylor swift,1
southbound,carrie underwood,1
false god,taylor swift,1
it's you,ali gatie,1
call you mine,the chainsmokers & bebe rexha,1
hate me,ellie goulding & juice wrld,1
love you too late,cole swindell,1
juice,lizzo,1
ballin',mustard ,1
go loko,yg,1
press,cardi b,1
no me conoce,jhay cortez,1
playing games,summer walker,1
tip of my tongue,kenny chesney,1
daylight,taylor swift,1
raised on country,chris young,1
one man band,old dominion,1
it's nice to have a friend,taylor swift,1
right back,khalid ,1
never really over,katy perry,1
baguettes in the face,mustard ,1
earfquake,tyler,1
soltera,lunay,1
baby sitter,dababy ,1
did it again,lil tecca,1
buy my own drinks,runaway june,1
yeah ya know ,t.i.,1
good vibrations,glee cast,1
poker face,glee cast,1
beautiful day,lee dewyze,1
deja vu,3oh!3,1
hallelujah,lee dewyze,1
another one bites the dust,glee cast,1
falling slowly,lee dewyze & crystal bowersox,1
tell me something good,glee cast,1
loser,glee cast,1
it's a man's  man's man's world,glee cast,1
dirty picture,taio cruz ,1
bartier cardi,cardi b ,1
finesse,bruno mars & cardi b,1
river,eminem ,1
la modelo,ozuna x cardi b,1
never be the same,camila cabello,1
no smoke,youngboy never broke again,1
ice tray,quavo & lil yachty,1
legends,kelsea ballerini,1
one foot,walk the moon,1
heaven,kane brown,1
this is me,keala settle & the greatest showman ensemble,1
my dawg,lil baby,1
rewrite the stars,zac efron & zendaya,1
never enough,loren allred,1
stir fry,migos,1
corazon,maluma x nego do borel,1
female,keith urban,1
the greatest show,hugh jackman,1
home,machine gun kelly,1
best friend,sofi tukker ,1
high by the beach,lana del rey,1
if only,dove cameron,1
100 grandkids,mac miller,1
filthy,justin timberlake,1
all the stars,kendrick lamar & sza,1
for you ,liam payne & rita ora,1
nowadays,lil skies ,1
i miss you,clean bandit ,1
beautiful trauma,p!nk,1
red roses,lil skies ,1
west coast,lana del rey,1
drunk in love,beyonce ,1
19 you + me,dan + shay,1
paranoid,ty dolla $ign ,1
john doe,b.o.b ,1
goodnight kiss,randy houser,1
do you want to build a snowman?,kristen bell,1
for the first time in forever,kristen bell & idina menzel,1
i hold on,dierks bentley,1
headlights,eminem ,1
midnight,coldplay,1
oceans ,hillsong united,1
ride,somo,1
feelin' myself,will.i.am ,1
slow me down,sara evans,1
almost like praying,lin-manuel miranda ,1
pray,sam smith ,1
dear hate,maren morris ,1
no promises,a boogie wit da hoodie,1
say a',a boogie wit da hoodie,1
dna,bts,1
lighters,bad meets evil ,1
last friday night ,katy perry,1
how to love,lil wayne,1
cheers ,rihanna,1
i wanna go,britney spears,1
if i die young,the band perry,1
you and i,lady gaga,1
i'm on one,dj khaled ,1
the edge of glory,lady gaga,1
remind me,brad paisley duet with carrie underwood,1
otis,jay z kanye west ,1
best thing i never had,beyonce,1
knee deep,zac brown band ,1
take a back road,rodney atkins,1
god gave me you,blake shelton,1
you and tequila,kenny chesney ,1
country girl ,luke bryan,1
rain over me,pitbull ,1
in the dark,dev,1
mr. saxobeat,alexandra stan,1
every teardrop is a waterfall,coldplay,1
where them girls at,david guetta ,1
marvins room,drake,1
take over control,afrojack ,1
marvin & chardonnay,big sean ,1
made in america,toby keith,1
am i the only one,dierks bentley,1
the adventures of rain dance maggie,red hot chili peppers,1
pretty girls,iyaz ,1
nothing,the script,1
long hot summer,keith urban,1
hell on heels,pistol annies,1
out of my head,lupe fiasco ,1
keep your head up,andy grammer,1
love done gone,billy currington,1
better with the lights off,new boyz ,1
skyscraper,demi lovato,1
quickie,miguel,1
i love you this big,scotty mccreery,1
easy,rascal flatts ,1
just fishin',trace adkins,1
gucci gucci,kreayshawn,1
sparks fly,taylor swift,1
country must be country wide,brantley gilbert,1
baggage claim,miranda lambert,1
here for a good time,george strait,1
frick park market,mac miller,1
i'm into you,jennifer lopez ,1
faster,matt nathanson,1
save me  san francisco,train,1
one more drinkin' song,jerrod niemann,1
night of your life,david guetta ,1
fish,craig campbell,1
walk,foo fighters,1
we owned the night,lady antebellum,1
don't wanna go home,jason derulo,1
i got you,thompson square,1
never gonna leave this bed,maroon 5,1
love don't run,steve holy,1
what the water gave me,florence + the machine,1
far away,tyga ,1
booty wurk ,t-pain ,1
man down,rihanna,1
cost of livin',ronnie dunn,1
arms,christina perri,1
till i'm gone,tinie tempah ,1
martians vs goblins,game ,1
like a g6,far*east movement ,1
teenage dream,glee cast,1
bottoms up,trey songz ,1
club can't handle me,flo rida ,1
stuck like glue,sugarland,1
whip my hair,willow,1
please don't go,mike posner,1
mine,taylor swift,1
deuces,chris brown ,1
secrets,onerepublic,1
right above it,lil wayne ,1
start me up / livin' on a prayer,glee cast,1
as she's walking away,zac brown band ,1
love like woe,the ready set,1
right thru me,nicki minaj,1
aston martin music,rick ross ,1
we no speak americano,yolanda be cool & dcup,1
stop! in the name of love / free your mind,glee cast,1
one love ,glee cast,1
check it out,will.i.am & nicki minaj,1
letting go ,sean kingston ,1
my kinda party,jason aldean,1
can't be friends,trey songz,1
hot tottie,usher ,1
runaway,kanye west ,1
anything like me,brad paisley,1
take it off,ke$ha,1
marijuana,kid cudi,1
september,daughtry,1
mama's song,carrie underwood,1
memories,david guetta ,1
why wait,rascal flatts,1
the breath you take,george strait,1
only prettier,miranda lambert,1
turn on the radio,reba,1
fancy,drake ,1
come back song,darius rucker,1
shake,jesse mccartney,1
put you in a song,keith urban,1
little lion man,mumford & sons,1
all i want is you,miguel ,1
what if,jason derulo,1
cannibal,ke$ha,1
rhythm of love,plain white t's,1
monster,kanye west ,1
the boys of fall,kenny chesney,1
loca,shakira ,1
smoke a little smoke,eric church,1
bon  bon,pitbull,1
roll with it,easton corbin,1
sick,new hollow,1
dog days are over,florence + the machine,1
angel,akon,1
scott mescudi vs. the world,kid cudi ,1
make a movie,twista ,1
this ain't no love song,trace adkins,1
holding you down ,jazmine sullivan,1
one in a million,ne-yo,1
porn star dancing,my darkest days ,1
strip me,natasha bedingfield,1
bullets in the gun,toby keith,1
young girls,bruno mars,1
adore you,miley cyrus,1
see you tonight,scotty mccreery,1
take me home,cash cash ,1
everything i shouldn't be thinking about,thompson square,1
sanctified,rick ross ,1
ordinary love,u2,1
odio,romeo santos ,1
the devil is a lie,rick ross ,1
glory and gore,lorde,1
adrenalina,wisin ,1
can't raise a man,k. michelle,1
they don't know,rico love,1
chocolate,the 1975,1
mistletoe,justin bieber,1
criminal,britney spears,1
mrs. right,mindless behavior ,1
body 2 body,ace hood ,1
wet the bed,chris brown ,1
dedication to my ex ,lloyd ,1
got 2 luv u,sean paul ,1
promise,romeo santos ,1
focused,wale ,1
crawling back to you,daughtry,1
i got nothin',darius rucker,1
baby,glee cast,1
sing,glee cast,1
take me or leave me,glee cast,1
somebody to love,glee cast,1
born to be somebody,justin bieber,1
hit the lights,jay sean ,1
forget you,glee cast ,1
firework,glee cast,1
do the john wall,troop 41,1
back to you,louis tomlinson ,1
whatever you need,meek mill ,1
fetish,selena gomez ,1
homemade dynamite,lorde ,1
everybody dies in their nightmares,xxxtentacion,1
these heaux,bhad bhabie,1
wish i knew you,the revivalists,1
dirty dancer,enrique iglesias with usher ,1
california king bed,rihanna,1
heartless,dia frampton,1
angel,javier colon,1
today is your day,shania twain,1
the story of us,taylor swift,1
right there,nicole scherzinger ,1
jolene,vicci martinez,1
run the world ,beyonce,1
unusual,trey songz ,1
black horse and the cherry tree,casey weston,1
see no more,joe jonas,1
best friend's brother,victorious cast ,1
price tag,xenia,1
monster,paramore,1
heartbreaker,justin bieber,1
sirens,pearl jam,1
make you feel my love,glee cast,1
drive,miley cyrus,1
v.s.o.p.,k. michelle,1
someone else,miley cyrus,1
all kinds of kinds,miranda lambert,1
loco,enrique iglesias ,1
lazarus,david bowie,1
space oddity,david bowie,1
under pressure,queen & david bowie,1
blackstar,david bowie,1
mr. misunderstood,eric church,1
bang my head,david guetta ,1
god's plan,drake,1
diplomatic immunity,drake,1
keke,6ix9ine,1
outside today,youngboy never broke again,1
mine,bazzi,1
sick boy,the chainsmokers,1
supplies,justin timberlake,1
no name,nf,1
king's dead,jay rock,1
wait,maroon 5,1
idgaf,dua lipa,1
rock,plies,1
seein' red,dustin lynch,1
otw,dj luke nasty,1
not afraid anymore,halsey,1
red opps,21 savage,1
water,ugly god,1
neighbors,j. cole,1
way down we go,kaleo,1
timeless,a boogie wit da hoodie ,1
parachute,chris stapleton,1
just hold on,steve aoki & louis tomlinson,1
beibs in the trap,travis scott,1
around my way ,lupe fiasco,1
undefeated,jason derulo,1
how we do ,rita ora,1
we've got tonight,phillip phillips,1
nice for what,drake,1
psycho,post malone ,1
the middle,zedd,1
look alive,blocboy jb ,1
freaky friday,lil dicky ,1
chun-li,nicki minaj,1
walk it talk it,migos ,1
be careful,cardi b,1
plug walk,rich the kid,1
call out my name,the weeknd,1
pray for me,the weeknd & kendrick lamar,1
whatever it takes,imagine dragons,1
friends,marshmello & anne-marie,1
sad!,xxxtentacion,1
esskeetit,lil pump,1
barbie tingz,nicki minaj,1
japan,famous dex,1
you make it easy,jason aldean,1
drip,cardi b ,1
powerglide,rae sremmurd & juicy j,1
in my blood,shawn mendes,1
say something,justin timberlake ,1
i do,cardi b ,1
most people are good,luke bryan,1
cry pretty,carrie underwood,1
delicate,taylor swift,1
new freezer,rich the kid ,1
no excuses,meghan trainor,1
x,nicky jam x j balvin,1
tequila,dan + shay,1
singles you up,jordan davis,1
diamond teeth samurai,youngboy never broke again,1
boo'd up,ella mai,1
everyday,logic & marshmello,1
one kiss,calvin harris & dua lipa,1
the long way,brett eldredge,1
i lived it,blake shelton,1
best life,cardi b ,1
bickenhead,cardi b,1
changes,xxxtentacion,1
one number away,luke combs,1
el farsante,ozuna & romeo santos,1
dura,daddy yankee,1
let me,zayn,1
zombie,bad wolves,1
thru your phone,cardi b,1
wasted times,the weeknd,1
get up 10,cardi b,1
get along,kenny chesney,1
i like me better,lauv,1
sit next to me,foster the people,1
woman  amen,dierks bentley,1
for the first time,darius rucker,1
guatemala,swae lee ,1
moonlight,xxxtentacion,1
up down,morgan wallen ,1
money bag,cardi b,1
sativa,jhene aiko ,1
anybody,young thug ,1
she bad,cardi b & yg,1
billy,6ix9ine,1
top off,dj khaled ,1
she's with me,high valley,1
get you,daniel caesar ,1
broken clocks,sza,1
gotti,6ix9ine,1
hardaway,derez de'shon,1
country nation,brad paisley,1
jam,kevin gates ,1
alive,sia,1
loser like me,glee cast,1
get it right,glee cast,1
raise your glass,glee cast,1
blackbird,glee cast,1
misery,glee cast,1
hell to the no,glee cast,1
landslide,glee cast ,1
candles,glee cast,1
boom,snoop dogg ,1
dancing crazy,miranda cosgrove,1
a year without rain,selena gomez & the scene,1
2012 ,jay sean ,1
hollywood,michael buble,1
love all over me,monica,1
la la la,auburn ,1
b.m.f. ,rick ross ,1
all over me,josh turner,1
erase me,kid cudi ,1
power,kanye west,1
the catalyst,linkin park,1
break my bank,new boyz ,1
toot it and boot it,yg,1
dumb love,sean kingston,1
bittersweet,fantasia,1
rockstar 101,rihanna ,1
introducing me,nick jonas,1
the man who can't be moved,the script,1
way out here,josh thompson,1
trailerhood,toby keith,1
champagne life,ne-yo,1
santa tell me,ariana grande,1
mary  did you know?,pentatonix,1
masterpiece,jessie j,1
burnin' up,jessie j ,1
break the rules,charli xcx,1
bad b*tch,french montana ,1
can't stop dancin',becky g,1
shell shocked,juicy j,1
title,meghan trainor,1
walk on water,eminem ,1
call it what you want,taylor swift,1
rap saved me,21 savage,1
gorgeous,taylor swift,1
the plan,g-eazy,1
patek water,future & young thug ,1
in my feelings,drake,1
killshot,eminem,1
i love it,kanye west & lil pump,1
falling down,lil peep & xxxtentacion,1
nonstop,drake,1
no brainer,dj khaled ,1
back to you,selena gomez,1
yes indeed,lil baby & drake,1
new patek,lil uzi vert,1
big bank,yg ,1
lucky you,eminem ,1
no tears left to cry,ariana grande,1
i'm a mess,bebe rexha,1
rap devil,machine gun kelly,1
simple,florida georgia line,1
hotel key,old dominion,1
drew barrymore,bryce vine,1
blue tacoma,russell dickerson,1
jackie chan,tiesto & dzeko ,1
africa,weezer,1
sunrise  sunburn  sunset,luke bryan,1
break up in the end,cole swindell,1
the way i am,charlie puth,1
lose it,kane brown,1
head above water,avril lavigne,1
w o r k i n  m e,quavo,1
medicine,queen naija,1
promises,calvin harris & sam smith,1
barbie dreams,nicki minaj,1
thunderclouds,labrinth,1
all girls are the same,juice wrld,1
fall,eminem,1
best part,daniel caesar ,1
life changes,thomas rhett,1
hooked,dylan scott,1
drowns the whiskey,jason aldean ,1
drunk girl,chris janson,1
noticed,lil mosey,1
yosemite,travis scott,1
hangin' on,chris young,1
stargazing,travis scott,1
bebe,6ix9ine ,1
lean wit me,juice wrld,1
self care,mac miller,1
otw,khalid,1
remind me to forget,kygo ,1
desperate man,eric church,1
the ringer,eminem,1
rich,maren morris,1
apes**t,the carters,1
hopeless romantic,wiz khalifa ,1
solo,clean bandit ,1
vaina loca,ozuna x manuel turizo,1
we'll be a dream,we the kings ,1
cuando me enamoro,enrique iglesias ,1
up on the ridge,dierks bentley,1
numb,linkin park,1
in the end,linkin park,1
what's my name,china anne mcclain,1
issues,meek mill,1
wins & losses,meek mill,1
it's goin' down,descendants 2 cast,1
1942 flows,meek mill,1
imitadora,romeo santos,1
subeme la radio,enrique iglesias ,1
the story of o.j.,jay-z,1
we ball,meek mill ,1
f**k that check up,meek mill ,1
heavy heart,meek mill,1
never recover,lil baby & gunna ,1
mona lisa,lil wayne ,1
i'll never love again,lady gaga,1
always remember us this way,lady gaga,1
venom,eminem,1
off white vlone,lil baby & gunna ,1
don't cry,lil wayne ,1
business is business,lil baby & gunna,1
is that alright?,lady gaga,1
let it fly,lil wayne ,1
if i'm lyin  i'm flyin,kodak black,1
dedicate,lil wayne,1
jumpsuit,twenty one pilots,1
belly,lil baby & gunna,1
my blood,twenty one pilots,1
can't be broken,lil wayne,1
maybe it's time,bradley cooper,1
nico and the niners,twenty one pilots,1
deep end,lil baby,1
i am,lil baby & gunna,1
stargirl interlude,the weeknd ,1
nothing without you,the weeknd,1
a lonely night,the weeknd,1
love to lay,the weeknd,1
distraction,kehlani,1
we know the way,opetaia foa'i & lin-manuel miranda,1
look alive,rae sremmurd,1
hold tight,justin bieber,1
sweeter than fiction,taylor swift,1
wait for a minute,tyga & justin bieber,1
best i ever had,gavin degraw,1
rough water,travie mccoy ,1
closer,tegan and sara,1
best i ever had,drake,1
no surprise,daughtry,1
keep holding on,glee cast,1
no air,glee cast,1
small town usa,justin moore,1
it's my life / confessions part ii,glee cast,1
nobody,wonder girls,1
chances,five for fighting,1
halo / walking on sunshine,glee cast,1
kings and queens,thirty seconds to mars,1
hell of a life,t.i.,1
notion,kings of leon,1
setting fires,the chainsmokers ,1
ppap ,pikotaro,1
greenlight,pitbull ,1
i'm upset,drake,1
emotionless,drake,1
don't matter to me,drake ,1
mob ties,drake,1
elevate,drake,1
survival,drake,1
can't take a joke,drake,1
talk up,drake ,1
8 out of 10,drake,1
sandra's rose,drake,1
summer games,drake,1
blue tint,drake,1
jaded,drake,1
is there more,drake,1
that's how you feel,drake,1
peak,drake,1
after dark,drake ,1
finesse,drake,1
this is america,childish gambino,1
ratchet happy birthday,drake,1
final fantasy,drake,1
march 14,drake,1
te bote,casper magico,1
karma,queen naija,1
mercy,brett young,1
i was jack ,jake owen,1
alone,halsey ,1
everything's gonna be alright,david lee murphy & kenny chesney,1
ball for me,post malone ,1
kiss somebody,morgan evans,1
kod,j. cole,1
done for me,charlie puth ,1
take back home girl,chris lane ,1
coming home,keith urban ,1
bed,nicki minaj ,1
all mine,kanye west,1
don't go breaking my heart,backstreet boys,1
sin pijama,becky g + natti natasha,1
yikes,kanye west,1
downtown's dead,sam hunt,1
me niego,reik ,1
the remedy for a broken heart ,xxxtentacion,1
growing pains,alessia cara,1
like my mother does,lauren alaina,1
donald trump,mac miller,1
iridescent,linkin park,1
1+1,beyonce,1
danza kuduro,don omar & lucenzo,1
cat daddy,rej3ctz,1
,steven tyler,1
beautiful life,nick fradiani,1
a thousand years,sawyer fredericks,1
twisted,gorilla zoe ,1
what are words,chris medina,1
walking,mary mary,1
21st century girl,willow,1
we might be dead by tomorrow,soko,1
love is an open door,kristen bell & santino fontana,1
i luh ya papi,jennifer lopez ,1
glory,common & john legend,1
legend,drake,1
first kiss,kid rock,1
you're so beautiful,empire cast ,1
immortals,fall out boy,1
all your fault,big sean ,1
you are in love,taylor swift,1
little red wagon,miranda lambert,1
not for long,b.o.b ,1
paradise,big sean,1
no tellin',drake,1
purple rain,prince and the revolution,1
when doves cry,prince,1
kiss,prince and the revolution,1
little red corvette,prince,1
let's go crazy,prince and the revolution,1
1999,prince,1
company,justin bieber,1
team,iggy azalea,1
new romantics,taylor swift,1
if it ain't love,jason derulo,1
pt. 2,kanye west,1
let me love you,ariana grande ,1
fast car,jonas blue ,1
you & i ,john legend,1
she twerkin,ca$h out,1
middle child,j. cole,1
thotiana,blueface,1
break up with your girlfriend  i'm bored,ariana grande,1
please me,cardi b & bruno mars,1
murder on my mind,ynw melly,1
a lot,21 savage,1
beautiful crazy,luke combs,1
sweet but psycho,ava max,1
robbery,juice wrld,1
baby shark,pinkfong,1
look back at it,a boogie wit da hoodie,1
bury a friend,billie eilish,1
envy me,calboy,1
swervin,a boogie wit da hoodie ,1
twerk,city girls ,1
take it from me,jordan davis,1
legacy,offset ,1
red room,offset,1
this is it,scotty mccreery,1
pure water,mustard & migos,1
walk me home,p!nk,1
mixed personalities,ynw melly ,1
millionaire,chris stapleton,1
girl like you,jason aldean,1
con calma,daddy yankee & katy perry ,1
needy,ariana grande,1
what makes you country,luke bryan,1
undecided,chris brown,1
clout,offset ,1
how did i get here,offset ,1
who do you love,the chainsmokers ,1
nights like this,kehlani ,1
nasa,ariana grande,1
burn out,midland,1
outstanding,gunna,1
here tonight,brett young,1
be like me,lil pump ,1
worth it,yk osiris,1
3 headed snake,gunna ,1
wit it,gunna,1
one call,gunna,1
down to the honkytonk,jake owen,1
shot clock,ella mai,1
miss me more,kelsea ballerini,1
imagine,ariana grande,1
lick,offset,1
girls need love,summer walker x drake,1
eyes on you,chase rice,1
love someone,lukas graham,1
bad idea,ariana grande,1
speed it up,gunna,1
secreto,anuel aa & karol g,1
bloodline,ariana grande,1
i guess i just feel like,john mayer,1
good as you,kane brown,1
put a date on it,yo gotti ,1
same yung n***a,gunna ,1
talk you out of it,florida georgia line,1
make it sweet,old dominion,1
faucet failure,ski mask the slump god,1
love make the world go round,jennifer lopez & lin-manuel miranda,1
bored to death,blink-182,1
la bicicleta,carlos vives & shakira,1
no money,galantis,1
