Title,ArtistName,Rank,Weeks,isNew
downtown,macklemore & ryan lewis featuring eric nally  melle mel  kool moe dee & grandmaster caz,94,1,1
one hell of an amen,brantley gilbert,95,18,0
liquor,chris brown,96,1,1
high by the beach,lana del rey,97,3,0
about you,trey songz,98,1,1
cecilia and the satellite,andrew mcmahon in the wilderness,99,1,1
i'm to blame,kip moore,100,1,1
shape of you,ed sheeran,1,8,0
bad and boujee,migos featuring lil uzi vert,2,16,0
i don't wanna live forever (fifty shades darker),zayn / taylor swift,3,12,0
that's what i like,bruno mars,4,7,0
something just like this,the chainsmokers & coldplay,5,2,0
love on the brain,rihanna,6,20,0
paris,the chainsmokers,7,7,0
tunnel vision,kodak black,8,2,0
bounce back,big sean,9,17,0
closer,the chainsmokers featuring halsey,10,31,0
i feel it coming,the weeknd featuring daft punk,11,15,0
chained to the rhythm,katy perry featuring skip marley,12,3,0
can't stop the feeling!,justin timberlake,13,43,0
ispy,kyle featuring lil yachty,14,10,0
bad things,machine gun kelly x camila cabello,15,18,0
fake love,drake,16,19,0
mercy,shawn mendes,17,24,0
24k magic,bruno mars,18,21,0
scars to your beautiful,alessia cara,19,27,0
body like a back road,sam hunt,20,5,0
down,marian hill,21,7,0
it ain't me,kygo x selena gomez,22,3,0
starboy,the weeknd featuring daft punk,23,24,0
rockabye,clean bandit featuring sean paul & anne-marie,24,13,0
don't wanna know,maroon 5 featuring kendrick lamar,25,21,0
say you won't let go,james arthur,26,19,0
issues,julia michaels,27,6,0
stay,zedd & alessia cara,28,1,1
black beatles,rae sremmurd featuring gucci mane,29,25,0
million reasons,lady gaga,30,15,0
t-shirt,migos,31,7,0
cold,maroon 5 featuring future,32,3,0
all time low,jon bellion,33,21,0
slide,calvin harris featuring frank ocean & migos,34,1,1
congratulations,post malone featuring quavo,35,10,0
let me love you,dj snake featuring justin bieber,36,30,0
selfish,future featuring rihanna,37,1,1
caroline,amine,38,26,0
side to side,ariana grande featuring nicki minaj,39,27,0
swang,rae sremmurd,40,11,0
water under the bridge,adele,41,17,0
better man,little big town,42,18,0
heathens,twenty one pilots,43,37,0
dirt on my boots,jon pardi,44,13,0
treat you better,shawn mendes,45,39,0
mask off,future,46,2,0
party,chris brown featuring usher & gucci mane,47,11,0
comin out strong,future featuring the weeknd,48,1,1
both,gucci mane featuring drake,49,11,0
i got you,bebe rexha,50,9,0
location,khalid,51,8,0
despacito,luis fonsi & daddy yankee featuring justin bieber,52,7,0
how far i'll go,auli'i cravalho,53,12,0
deja vu,j. cole,54,12,0
think a little less,michael ray,55,10,0
make me (cry),noah cyrus featuring labrinth,56,12,0
goosebumps,travis scott,57,17,0
everyday,ariana grande featuring future,58,3,0
believer,imagine dragons,59,4,0
rolex,ayo & teo,60,3,0
shining,dj khaled featuring beyonce & jay z,61,3,0
play that song,train,62,14,0
sober saturday night,chris young featuring vince gill,63,9,0
draco,future,64,2,0
moves,big sean,65,10,0
look at me!,xxxtentacion,66,4,0
party monster,the weeknd,67,15,0
fast,luke bryan,68,6,0
today,brad paisley,69,9,0
any ol' barstool,jason aldean,70,6,0
call on me,starley,71,9,0
cash me outside (#cashmeoutside),dj suede the remix god,72,3,0
love,lana del rey,73,2,0
hurricane,luke combs,74,3,0
castle on the hill,ed sheeran,75,8,0
used to this,future featuring drake,76,17,0
no heart,21 savage & metro boomin,77,19,0
make love,gucci mane & nicki minaj,78,1,1
kill a word,eric church featuring rhiannon giddens,79,12,0
how far i'll go,alessia cara,80,13,0
the weekend,brantley gilbert,81,9,0
heavy,linkin park featuring kiiara,82,2,0
redbone,childish gambino,83,13,0
road less traveled,lauren alaina,84,6,0
in case you didn't know,brett young,85,4,0
selfish,pnb rock,86,17,0
star of the show,thomas rhett,87,18,0
love me now,john legend,88,19,0
losin control,russ,89,1,1
chantaje,shakira featuring maluma,90,16,0
a guy with a girl,blake shelton,91,16,0
god  your mama  and me,florida georgia line featuring backstreet boys,92,1,1
the fighter,keith urban featuring carrie underwood,93,4,0
slippery,migos featuring gucci mane,94,5,0
not nice,partynextdoor,95,7,0
hometown girl,josh turner,96,1,1
yeah boy,kelsea ballerini,97,3,0
black,dierks bentley,98,6,0
el amante,nicky jam,99,4,0
green light,lorde,100,1,1
blurred lines,robin thicke featuring t.i. + pharrell,1,15,0
best song ever,one direction,2,1,1
we can't stop,miley cyrus,3,8,0
radioactive,imagine dragons,4,48,0
get lucky,daft punk featuring pharrell williams,5,15,0
treasure,bruno mars,6,11,0
holy grail,jay z featuring justin timberlake,7,3,0
cups (pitch perfect's when i'm gone),anna kendrick,8,31,0
can't hold us,macklemore & ryan lewis featuring ray dalton,9,25,0
cruise,florida georgia line featuring nelly,10,43,0
mirrors,justin timberlake,11,24,0
same love,macklemore & ryan lewis featuring mary lambert,12,20,0
clarity,zedd featuring foxes,13,19,0
love somebody,maroon 5,14,10,0
safe and sound,capital cities,15,13,0
come & get it,selena gomez,16,16,0
the way,ariana grande featuring mac miller,17,18,0
the other side,jason derulo,18,15,0
i need your love,calvin harris featuring ellie goulding,19,15,0
just give me a reason,p!nk featuring nate ruess,20,24,0
baby i,ariana grande,21,1,1
i want crazy,hunter hayes,22,16,0
i love it,icona pop featuring charli xcx,23,26,0
u.o.e.n.o.,rocko featuring future & rick ross,24,16,0
runnin' outta moonlight,randy houser,25,12,0
power trip,j. cole featuring miguel,26,24,0
crash my party,luke bryan,27,16,0
gone  gone  gone,phillip phillips,28,21,0
thrift shop,macklemore & ryan lewis featuring wanz,29,43,0
body party,ciara,30,14,0
sail,awolnation,31,47,0
stay,rihanna featuring mikky ekko,32,25,0
when i was your man,bruno mars,33,32,0
beneath your beautiful,labrinth featuring emeli sande,34,7,0
boys 'round here,blake shelton featuring pistol annies & friends,35,18,0
bad,wale featuring tiara thomas or rihanna,36,24,0
summertime sadness,lana del rey & cedric gervais,37,3,0
my songs know what you did in the dark (light em up),fall out boy,38,25,0
round here,florida georgia line,39,7,0
don't ya,brett eldredge,40,10,0
everything has changed,taylor swift featuring ed sheeran,41,4,0
hey pretty girl,kip moore,42,19,0
crazy kids,ke$ha featuring will.i.am or juicy j,43,9,0
tapout,rich gang featuring lil wayne  birdman  future  mack maine  nicki minaj,44,12,0
see you again,carrie underwood,45,13,0
wagon wheel,darius rucker,46,25,0
ho hey,the lumineers,47,60,0
wake me up!,avicii,48,5,0
redneck crazy,tyler farr,49,9,0
don't drop that thun thun!,the finatticz,50,3,0
little bit of everything,keith urban,51,10,0
take back the night,justin timberlake,52,3,0
burn,ellie goulding,53,1,1
#beautiful,mariah carey featuring miguel,54,12,0
crooked smile,j. cole featuring tlc,55,6,0
love more,chris brown featuring nicki minaj,56,1,1
right now,rihanna featuring david guetta,57,6,0
gas pedal,sage the gemini featuring iamsu!,58,1,1
royals,lorde,59,4,0
rich as f**k,lil wayne featuring 2 chainz,60,19,0
all over the road,easton corbin,61,12,0
it goes like this,thomas rhett,62,7,0
no new friends (sftb remix),dj khaled featuring drake  rick ross & lil wayne,63,14,0
red nose,sage the gemini,64,2,0
hey girl,billy currington,65,10,0
slow down,selena gomez,66,2,0
done.,the band perry,67,20,0
demons,imagine dragons,68,19,0
night train,jason aldean,69,4,0
ain't worried about nothin,french montana,70,6,0
what about love,austin mahone,71,7,0
wop,j. dash,72,8,0
brave,sara bareilles,73,7,0
beat it,sean kingston featuring chris brown & wiz khalifa,74,14,0
jump right in,zac brown band,75,14,0
counting stars,onerepublic,76,6,0
bubble butt,major lazer featuring bruno mars  tyga & mystic,77,7,0
tom ford,jay-z,78,3,0
parking lot party,lee brice,79,5,0
point at you,justin moore,80,9,0
acapella,karmin,81,3,0
cruisin' for a bruisin',ross lynch  grace phipps and jason evigan,82,1,1
feds watching,2 chainz featuring pharrell,83,4,0
how many drinks?,miguel,84,15,0
headband,b.o.b featuring 2 chainz,85,7,0
still into you,paramore,86,3,0
anywhere with you,jake owen,87,19,0
f*ckwithmeyouknowigotit,jay z featuring rick ross,88,3,0
type of way,rich homie quan,89,2,0
aw naw,chris young,90,2,0
sweater weather,the neighbourhood,91,7,0
vivir mi vida,marc anthony,92,1,1
i'm out,ciara featuring nicki minaj,93,4,0
play hard,david guetta featuring ne-yo & akon,94,9,0
beat this summer,brad paisley,95,20,0
lovehate thing,wale featuring sam dew,96,4,0
when i see this bar,kenny chesney,97,1,1
chloe (you're the one i want),emblem3,98,1,1
goodbye town,lady antebellum,99,5,0
southern girl,tim mcgraw,100,1,1
shake it off,taylor swift,1,12,0
all about that bass,meghan trainor,2,18,0
animals,maroon 5,3,12,0
habits (stay high),tove lo,4,24,0
bang bang,jessie j  ariana grande & nicki minaj,5,15,0
hot boy,bobby shmurda,6,15,0
love me harder,ariana grande & the weeknd,7,5,0
take me to church,hozier,8,13,0
black widow,iggy azalea featuring rita ora,9,19,0
don't tell 'em,jeremih featuring yg,10,20,0
i'm not the only one,sam smith,11,10,0
don't,ed sheeran,12,22,0
blank space,taylor swift,13,2,0
trumpets,jason derulo,14,24,0
i don't f**k with you,big sean featuring e-40,15,7,0
stay with me,sam smith,16,31,0
lifestyle,rich gang featuring young thug & rich homie quan,17,17,0
rather be,clean bandit featuring jess glynne,18,22,0
chandelier,sia,19,27,0
blame,calvin harris featuring john newman,20,9,0
no type,rae sremmurd,21,7,0
waves,mr. probz,22,12,0
jealous,nick jonas,23,9,0
cool kids,echosmith,24,18,0
the heart wants what it wants,selena gomez,25,1,1
tuesday,i love makonnen featuring drake,26,7,0
rude,magic!,27,29,0
something in the water,carrie underwood,28,6,0
new flame,chris brown featuring usher & rick ross,29,17,0
centuries,fall out boy,30,9,0
break free,ariana grande featuring zedd,31,19,0
steal my girl,one direction,32,6,0
anaconda,nicki minaj,33,14,0
all of me,john legend,34,57,0
burnin' it down,jason aldean,35,16,0
am i wrong,nico & vinz,36,30,0
boom clap,charli xcx,37,23,0
leave the night on,sam hunt,38,20,0
maps,maroon 5,39,21,0
day drinking,little big town,40,16,0
bailando,enrique iglesias featuring descemer bueno & gente de zona,41,28,0
hold you down,dj khaled featuring chris brown  august alsina  future & jeremih,42,10,0
only,nicki minaj featuring drake  lil wayne & chris brown,43,2,0
fancy,iggy azalea featuring charli xcx,44,36,0
happy,pharrell williams,45,45,0
riptide,vance joy,46,20,0
neon light,blake shelton,47,12,0
i,kendrick lamar,48,7,0
somewhere in my car,keith urban,49,11,0
lips are movin,meghan trainor,50,3,0
touchin  lovin,trey songz featuring nicki minaj,51,10,0
0 to 100 / the catch up,drake,52,16,0
try me,dej loaf,53,3,0
shotgun rider,tim mcgraw,54,6,0
about the money,t.i. featuring young thug,55,14,0
fireball,pitbull featuring john ryan,56,14,0
stolen dance,milky chance,57,16,0
girl in a country song,maddie & tae,58,14,0
dirt,florida georgia line,59,18,0
beg for it,iggy azalea featuring m0,60,3,0
no flex zone,rae sremmurd,61,15,0
sunshine & whiskey,frankie ballard,62,18,0
l.a.love (la la),fergie,63,5,0
heroes (we could be),alesso featuring tove lo,64,6,0
perfect storm,brad paisley,65,5,0
roller coaster,luke bryan,66,17,0
amnesia,5 seconds of summer,67,19,0
thinking out loud,ed sheeran,68,5,0
talladega,eric church,69,3,0
try,colbie caillat,70,12,0
no love,august alsina,71,8,0
in your arms,nico & vinz,72,4,0
this is how we do,katy perry,73,15,0
baby don't lie,gwen stefani,74,3,0
ghost,ella henderson,75,2,0
look at you,big & rich,76,10,0
ready to run,one direction,77,1,1
sun daze,florida georgia line,78,3,0
dangerous,david guetta featuring sam martin,79,3,0
body language,kid ink featuring usher & tinashe,80,5,0
close your eyes,parmalee,81,7,0
superheroes,the script,82,8,0
drinking class,lee brice,83,4,0
feelin' it,scotty mccreery,84,7,0
god made girls,raelynn,85,3,0
often,the weeknd,86,4,0
you and your friends,wiz khalifa featuring snoop dogg & ty dolla $ign,87,8,0
handsome and wealthy,migos,88,7,0
i bet my life,imagine dragons,89,2,0
til it's gone,kenny chesney,90,2,0
secrets,mary lambert,91,10,0
something big,shawn mendes,92,1,1
made me,snootie wild featuring k camp,93,2,0
bobby bitch,bobby shmurda,94,2,0
mean to me,brett eldredge,95,1,1
dear future husband,meghan trainor,96,4,0
homegrown honey,darius rucker,97,1,1
shut up and dance,walk the moon,98,1,1
outside,calvin harris featuring ellie goulding,99,2,0
booty,jennifer lopez featuring iggy azalea or pitbull,100,7,0
just the way you are,bruno mars,1,10,0
teenage dream,katy perry,2,10,0
love the way you lie,eminem featuring rihanna,3,14,0
dj got us fallin' in love,usher featuring pitbull,4,11,0
dynamite,taio cruz,5,17,0
like a g6,far*east movement featuring cataracs & dev,6,7,0
just a dream,nelly,7,6,0
only girl (in the world),rihanna,8,3,0
i like it,enrique iglesias featuring pitbull,9,20,0
club can't handle me,flo rida featuring david guetta,10,13,0
mine,taylor swift,11,8,0
take it off,ke$ha,12,11,0
bottoms up,trey songz featuring nicki minaj,13,7,0
misery,maroon 5,14,14,0
deuces,chris brown featuring tyga & kevin mccall,15,13,0
cooler than me,mike posner,16,22,0
california gurls,katy perry featuring snoop dogg,17,20,0
airplanes,b.o.b featuring hayley williams,18,24,0
not afraid,eminem,19,21,0
magic,b.o.b featuring rivers cuomo,20,16,0
empire state of mind,glee cast,21,1,1
animal,neon trees,22,17,0
telephone,glee cast,23,1,1
secrets,onerepublic,24,14,0
hot tottie,usher featuring jay-z,25,7,0
billionaire,travie mccoy featuring bruno mars,26,26,0
f**k you! (forget you),cee lo green,27,5,0
billionaire,glee cast,28,1,1
stuck like glue,sugarland,29,9,0
right above it,lil wayne featuring drake,30,6,0
if i had you,adam lambert,31,14,0
fancy,drake featuring t.i. & swizz beatz,32,9,0
omg,usher featuring will.i.am,33,26,0
ridin' solo,jason derulo,34,26,0
the boys of fall,kenny chesney,35,9,0
2012 (it ain't the end),jay sean featuring nicki minaj,36,8,0
if i die young,the band perry,37,12,0
listen,glee cast,38,1,1
letting go (dutty love),sean kingston featuring nicki minaj,39,8,0
september,daughtry,40,8,0
king of anything,sara bareilles,41,14,0
check it out,will.i.am & nicki minaj,42,3,0
hey  soul sister,train,43,52,0
no hands,waka flocka flame featuring roscoe dash & wale,44,3,0
if it's love,train,45,16,0
need you now,lady antebellum,46,59,0
find your love,drake,47,21,0
as she's walking away,zac brown band featuring alan jackson,48,7,0
teach me how to dougie,cali swag district,49,18,0
breakeven,the script,50,43,0
what i did for love,glee cast,51,1,1
come back song,darius rucker,52,11,0
a year without rain,selena gomez & the scene,53,3,0
miss me,drake featuring lil wayne,54,17,0
your love,nicki minaj,55,17,0
love like woe,the ready set,56,7,0
the only exception,paramore,57,18,0
roll with it,easton corbin,58,11,0
our kind of love,lady antebellum,59,16,0
farmer's daughter,rodney atkins,60,15,0
pretty good at drinkin' beer,billy currington,61,17,0
angel,akon,62,1,1
all over me,josh turner,63,13,0
love all over me,monica,64,11,0
the catalyst,linkin park,65,8,0
half of my heart,john mayer,66,18,0
got your back,t.i. featuring keri hilson,67,17,0
my kinda party,jason aldean,68,5,0
little white church,little big town,69,17,0
la la la,auburn featuring iyaz,70,11,0
holding you down (goin in circles),jazmine sullivan,71,5,0
b.m.f. (blowin' money fast),rick ross featuring styles p,72,12,0
dog days are over,florence + the machine,73,3,0
toot it and boot it,yg,74,5,0
why wait,rascal flatts,75,6,0
little lion man,mumford & sons,76,7,0
can't be friends,trey songz,77,2,0
we no speak americano,yolanda be cool & dcup,78,2,0
anything like me,brad paisley,79,4,0
all i want is you,miguel featuring j. cole,80,2,0
pretty boy swag,soulja boy tell'em,81,15,0
all about tonight,blake shelton,82,15,0
free,zac brown band,83,19,0
stutter,maroon 5,84,1,1
the breath you take,george strait,85,4,0
round & round,selena gomez & the scene,86,14,0
break my bank,new boyz featuring iyaz,87,11,0
waka waka (this time for africa),shakira featuring freshlyground,88,16,0
way out here,josh thompson,89,5,0
shake,jesse mccartney,90,1,1
loving you no more,diddy - dirty money featuring drake,91,1,1
put you in a song,keith urban,92,2,0
bittersweet,fantasia,93,12,0
please don't go,mike posner,94,1,1
radioactive,kings of leon,95,2,0
only prettier,miranda lambert,96,4,0
erase me,kid cudi featuring kanye west,97,5,0
turn on the radio,reba,98,2,0
smoke a little smoke,eric church,99,2,0
power,kanye west,100,13,0
locked out of heaven,bruno mars,1,11,0
diamonds,rihanna,2,12,0
ho hey,the lumineers,3,28,0
die young,ke$ha,4,12,0
one more night,maroon 5,5,26,0
i cry,flo rida,6,12,0
beauty and a beat,justin bieber featuring nicki minaj,7,10,0
home,phillip phillips,8,25,0
some nights,fun.,9,43,0
i knew you were trouble.,taylor swift,10,9,0
let me love you (until you learn to love yourself),ne-yo,11,20,0
don't you worry child,swedish house mafia featuring john martin,12,13,0
thrift shop,macklemore & ryan lewis featuring wanz,13,11,0
try,pink,14,8,0
scream & shout,will.i.am & britney spears,15,3,0
girl on fire,alicia keys featuring nicki minaj,16,15,0
the a team,ed sheeran,17,23,0
gangnam style,psy,18,15,0
it's time,imagine dragons,19,28,0
cruise,florida georgia line featuring nelly,20,18,0
swimming pools (drank),kendrick lamar,21,18,0
clique,kanye west  jay-z  big sean,22,15,0
adorn,miguel,23,20,0
too close,alex clare,24,38,0
all i want for christmas is you,mariah carey,25,3,0
va va voom,nicki minaj,26,9,0
